,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
1,09/01/2000 00:05:15,,,0.012,0.007,0.057
2,09/01/2000 00:05:30,,,0.057,0.012,0.054
3,09/01/2000 00:05:45,,,0.054,0.057,0.106
4,09/01/2000 00:06:00,,,0.106,0.054,0.033
5,09/01/2000 00:06:15,121.0,,0.033,0.106,0.842
6,09/01/2000 00:06:30,827.0,,0.842,0.033,0.126
7,09/01/2000 00:06:45,201.0,,0.126,0.842,0.057
8,09/01/2000 00:07:00,70.0,,0.057,0.126,0.147
9,09/01/2000 00:07:15,261.0,1.0,0.147,0.057,0.023
10,09/01/2000 00:07:30,28.0,1.0,0.023,0.147,0.008
11,09/01/2000 00:07:45,2.0,1.0,0.008,0.023,0.007
12,09/01/2000 00:08:00,3.0,1.0,0.007,0.008,0.003
13,09/01/2000 00:08:15,0.0,1.0,0.003,0.007,0.004
14,09/01/2000 00:08:30,0.0,1.0,0.004,0.003,0.022
15,09/01/2000 00:08:45,15.0,1.0,0.022,0.004,0.014
16,09/01/2000 00:09:00,19.0,1.0,0.014,0.022,0.014
17,09/01/2000 00:09:15,25.0,1.0,0.014,0.014,0.034
18,09/01/2000 00:09:30,32.0,1.0,0.034,0.014,0.045
19,09/01/2000 00:09:45,60.0,1.0,0.045,0.034,0.005
20,09/01/2000 00:10:00,6.0,1.0,0.005,0.045,0.003
21,09/01/2000 00:10:15,0.0,0.0,0.003,0.005,0.009
22,09/01/2000 00:10:30,0.0,0.0,0.009,0.003,0.015
23,09/01/2000 00:10:45,29.0,1.0,0.015,0.009,0.002
24,09/01/2000 00:11:00,0.0,0.0,0.002,0.015,0.013
25,09/01/2000 00:11:15,18.0,1.0,0.013,0.002,0.006
26,09/01/2000 00:11:30,0.0,0.0,0.006,0.013,0.017
27,09/01/2000 00:11:45,17.0,1.0,0.017,0.006,0.016
28,09/01/2000 00:12:00,10.0,1.0,0.016,0.017,0.012
29,09/01/2000 00:12:15,2.0,0.0,0.012,0.016,0.032
30,09/01/2000 00:12:30,28.0,1.0,0.032,0.012,0.013
31,09/01/2000 00:12:45,11.0,1.0,0.013,0.032,0.018
32,09/01/2000 00:13:00,7.0,1.0,0.018,0.013,0.013
33,09/01/2000 00:13:15,7.0,1.0,0.013,0.018,0.066
34,09/01/2000 00:13:30,46.0,1.0,0.066,0.013,0.015
35,09/01/2000 00:13:45,40.0,1.0,0.015,0.066,0.002
36,09/01/2000 00:14:00,0.0,0.0,0.002,0.015,0.001
37,09/01/2000 00:14:15,0.0,0.0,0.001,0.002,0.002
38,09/01/2000 00:14:30,0.0,0.0,0.002,0.001,0.001
39,09/01/2000 00:14:45,0.0,0.0,0.001,0.002,0.001
40,09/01/2000 00:15:00,0.0,0.0,0.001,0.001,0.001
41,09/01/2000 00:15:15,0.0,0.0,0.001,0.001,0.002
42,09/01/2000 00:15:30,0.0,0.0,0.002,0.001,0.002
43,09/01/2000 00:15:45,0.0,0.0,0.002,0.002,0.001
44,09/01/2000 00:16:00,0.0,0.0,0.001,0.002,0.001
45,09/01/2000 00:16:15,0.0,0.0,0.001,0.001,0.001
46,09/01/2000 00:16:30,0.0,0.0,0.001,0.001,0.001
47,09/01/2000 00:16:45,0.0,0.0,0.001,0.001,0.001
48,09/01/2000 00:17:00,0.0,0.0,0.001,0.001,0.001
49,09/01/2000 00:17:15,0.0,0.0,0.001,0.001,0.001
50,09/01/2000 00:17:30,0.0,0.0,0.001,0.001,0.001
51,09/01/2000 00:17:45,0.0,0.0,0.001,0.001,0.001
52,09/01/2000 00:18:00,0.0,0.0,0.001,0.001,0.002
53,09/01/2000 00:18:15,0.0,0.0,0.002,0.001,0.001
54,09/01/2000 00:18:30,0.0,0.0,0.001,0.002,0.001
55,09/01/2000 00:18:45,0.0,0.0,0.001,0.001,0.001
56,09/01/2000 00:19:00,0.0,0.0,0.001,0.001,0.001
57,09/01/2000 00:19:15,0.0,0.0,0.001,0.001,0.002
58,09/01/2000 00:19:30,0.0,0.0,0.002,0.001,0.001
59,09/01/2000 00:19:45,0.0,0.0,0.001,0.002,0.001
60,09/01/2000 00:20:00,0.0,0.0,0.001,0.001,0.001
61,09/01/2000 00:20:15,0.0,0.0,0.001,0.001,0.001
62,09/01/2000 00:20:30,0.0,0.0,0.001,0.001,0.001
63,09/01/2000 00:20:45,0.0,0.0,0.001,0.001,0.001
64,09/01/2000 00:21:00,0.0,0.0,0.001,0.001,0.001
65,09/01/2000 00:21:15,0.0,0.0,0.001,0.001,0.001
66,09/01/2000 00:21:30,0.0,0.0,0.001,0.001,0.002
67,09/01/2000 00:21:45,0.0,0.0,0.002,0.001,0.002
68,09/01/2000 00:22:00,0.0,0.0,0.002,0.002,0.003
69,09/01/2000 00:22:15,0.0,0.0,0.003,0.002,0.001
70,09/01/2000 00:22:30,0.0,0.0,0.001,0.003,0.001
71,09/01/2000 00:22:45,0.0,0.0,0.001,0.001,0.001
72,09/01/2000 00:23:00,0.0,0.0,0.001,0.001,0.002
73,09/01/2000 00:23:15,0.0,0.0,0.002,0.001,0.002
74,09/01/2000 00:23:30,0.0,0.0,0.002,0.002,0.002
75,09/01/2000 00:23:45,0.0,0.0,0.002,0.002,0.002
76,09/01/2000 00:24:00,0.0,0.0,0.002,0.002,0.002
77,09/01/2000 00:24:15,0.0,0.0,0.002,0.002,0.002
78,09/01/2000 00:24:30,0.0,0.0,0.002,0.002,0.002
79,09/01/2000 00:24:45,0.0,1.0,0.002,0.002,0.002
80,09/01/2000 00:25:00,0.0,1.0,0.002,0.002,0.002
81,09/01/2000 00:25:15,0.0,1.0,0.002,0.002,0.01
82,09/01/2000 00:25:30,10.0,1.0,0.01,0.002,0.138
83,09/01/2000 00:25:45,201.0,1.0,0.138,0.01,0.001
84,09/01/2000 00:26:00,0.0,1.0,0.001,0.138,0.001
85,09/01/2000 00:26:15,0.0,1.0,0.001,0.001,0.001
86,09/01/2000 00:26:30,0.0,1.0,0.001,0.001,0.001
87,09/01/2000 00:26:45,0.0,1.0,0.001,0.001,0.001
88,09/01/2000 00:27:00,0.0,0.0,0.001,0.001,0.001
89,09/01/2000 00:27:15,0.0,0.0,0.001,0.001,0.001
90,09/01/2000 00:27:30,0.0,0.0,0.001,0.001,0.001
91,09/01/2000 00:27:45,0.0,0.0,0.001,0.001,0.001
92,09/01/2000 00:28:00,0.0,0.0,0.001,0.001,0.001
93,09/01/2000 00:28:15,0.0,0.0,0.001,0.001,0.001
94,09/01/2000 00:28:30,0.0,0.0,0.001,0.001,0.001
95,09/01/2000 00:28:45,0.0,0.0,0.001,0.001,0.001
96,09/01/2000 00:29:00,0.0,0.0,0.001,0.001,0.001
97,09/01/2000 00:29:15,0.0,0.0,0.001,0.001,0.001
98,09/01/2000 00:29:30,0.0,0.0,0.001,0.001,0.001
99,09/01/2000 00:29:45,0.0,0.0,0.001,0.001,0.001
100,09/01/2000 00:30:00,0.0,0.0,0.001,0.001,0.001
101,09/01/2000 00:30:15,0.0,0.0,0.001,0.001,0.001
102,09/01/2000 00:30:30,0.0,0.0,0.001,0.001,0.001
103,09/01/2000 00:30:45,0.0,0.0,0.001,0.001,0.001
104,09/01/2000 00:31:00,0.0,0.0,0.001,0.001,0.001
105,09/01/2000 00:31:15,0.0,0.0,0.001,0.001,0.001
106,09/01/2000 00:31:30,0.0,0.0,0.001,0.001,0.001
107,09/01/2000 00:31:45,0.0,0.0,0.001,0.001,0.001
108,09/01/2000 00:32:00,0.0,0.0,0.001,0.001,0.001
109,09/01/2000 00:32:15,0.0,0.0,0.001,0.001,0.001
110,09/01/2000 00:32:30,0.0,0.0,0.001,0.001,0.001
111,09/01/2000 00:32:45,0.0,0.0,0.001,0.001,0.001
112,09/01/2000 00:33:00,0.0,0.0,0.001,0.001,0.001
113,09/01/2000 00:33:15,0.0,0.0,0.001,0.001,0.001
114,09/01/2000 00:33:30,0.0,0.0,0.001,0.001,0.001
115,09/01/2000 00:33:45,0.0,0.0,0.001,0.001,0.001
116,09/01/2000 00:34:00,0.0,0.0,0.001,0.001,0.001
117,09/01/2000 00:34:15,0.0,0.0,0.001,0.001,0.001
118,09/01/2000 00:34:30,0.0,0.0,0.001,0.001,0.001
119,09/01/2000 00:34:45,0.0,0.0,0.001,0.001,0.001
120,09/01/2000 00:35:00,0.0,0.0,0.001,0.001,0.001
121,09/01/2000 00:35:15,0.0,0.0,0.001,0.001,0.001
122,09/01/2000 00:35:30,0.0,0.0,0.001,0.001,0.001
123,09/01/2000 00:35:45,0.0,0.0,0.001,0.001,0.001
124,09/01/2000 00:36:00,0.0,0.0,0.001,0.001,0.001
125,09/01/2000 00:36:15,0.0,0.0,0.001,0.001,0.001
126,09/01/2000 00:36:30,0.0,0.0,0.001,0.001,0.001
127,09/01/2000 00:36:45,0.0,0.0,0.001,0.001,0.001
128,09/01/2000 00:37:00,0.0,0.0,0.001,0.001,0.001
129,09/01/2000 00:37:15,0.0,0.0,0.001,0.001,0.001
130,09/01/2000 00:37:30,0.0,0.0,0.001,0.001,0.001
131,09/01/2000 00:37:45,0.0,0.0,0.001,0.001,0.001
132,09/01/2000 00:38:00,0.0,0.0,0.001,0.001,0.001
133,09/01/2000 00:38:15,0.0,0.0,0.001,0.001,0.001
134,09/01/2000 00:38:30,0.0,0.0,0.001,0.001,0.001
135,09/01/2000 00:38:45,0.0,0.0,0.001,0.001,0.001
136,09/01/2000 00:39:00,0.0,0.0,0.001,0.001,0.001
137,09/01/2000 00:39:15,0.0,0.0,0.001,0.001,0.001
138,09/01/2000 00:39:30,0.0,0.0,0.001,0.001,0.001
139,09/01/2000 00:39:45,0.0,0.0,0.001,0.001,0.001
140,09/01/2000 00:40:00,0.0,0.0,0.001,0.001,0.001
141,09/01/2000 00:40:15,0.0,0.0,0.001,0.001,0.001
142,09/01/2000 00:40:30,0.0,0.0,0.001,0.001,0.001
143,09/01/2000 00:40:45,0.0,0.0,0.001,0.001,0.001
144,09/01/2000 00:41:00,0.0,0.0,0.001,0.001,0.001
145,09/01/2000 00:41:15,0.0,0.0,0.001,0.001,0.001
146,09/01/2000 00:41:30,0.0,0.0,0.001,0.001,0.001
147,09/01/2000 00:41:45,0.0,0.0,0.001,0.001,0.001
148,09/01/2000 00:42:00,0.0,0.0,0.001,0.001,0.001
149,09/01/2000 00:42:15,0.0,0.0,0.001,0.001,0.001
150,09/01/2000 00:42:30,0.0,0.0,0.001,0.001,0.001
151,09/01/2000 00:42:45,0.0,0.0,0.001,0.001,0.001
152,09/01/2000 00:43:00,0.0,0.0,0.001,0.001,0.001
153,09/01/2000 00:43:15,0.0,0.0,0.001,0.001,0.001
154,09/01/2000 00:43:30,0.0,0.0,0.001,0.001,0.001
155,09/01/2000 00:43:45,0.0,0.0,0.001,0.001,0.001
156,09/01/2000 00:44:00,0.0,0.0,0.001,0.001,0.001
157,09/01/2000 00:44:15,0.0,0.0,0.001,0.001,0.001
158,09/01/2000 00:44:30,0.0,0.0,0.001,0.001,0.001
159,09/01/2000 00:44:45,0.0,0.0,0.001,0.001,0.001
160,09/01/2000 00:45:00,0.0,0.0,0.001,0.001,0.001
161,09/01/2000 00:45:15,0.0,0.0,0.001,0.001,0.001
162,09/01/2000 00:45:30,0.0,0.0,0.001,0.001,0.001
163,09/01/2000 00:45:45,0.0,0.0,0.001,0.001,0.001
164,09/01/2000 00:46:00,0.0,0.0,0.001,0.001,0.001
165,09/01/2000 00:46:15,0.0,0.0,0.001,0.001,0.001
166,09/01/2000 00:46:30,0.0,0.0,0.001,0.001,0.001
167,09/01/2000 00:46:45,0.0,0.0,0.001,0.001,0.001
168,09/01/2000 00:47:00,0.0,0.0,0.001,0.001,0.001
169,09/01/2000 00:47:15,0.0,0.0,0.001,0.001,0.001
170,09/01/2000 00:47:30,0.0,0.0,0.001,0.001,0.001
171,09/01/2000 00:47:45,0.0,0.0,0.001,0.001,0.003
172,09/01/2000 00:48:00,0.0,0.0,0.003,0.001,0.003
173,09/01/2000 00:48:15,0.0,0.0,0.003,0.003,0.002
174,09/01/2000 00:48:30,0.0,0.0,0.002,0.003,0.002
175,09/01/2000 00:48:45,0.0,0.0,0.002,0.002,0.002
176,09/01/2000 00:49:00,0.0,0.0,0.002,0.002,0.002
177,09/01/2000 00:49:15,0.0,0.0,0.002,0.002,0.002
178,09/01/2000 00:49:30,0.0,0.0,0.002,0.002,0.002
179,09/01/2000 00:49:45,0.0,0.0,0.002,0.002,0.002
180,09/01/2000 00:50:00,0.0,0.0,0.002,0.002,0.002
181,09/01/2000 00:50:15,0.0,0.0,0.002,0.002,0.002
182,09/01/2000 00:50:30,0.0,0.0,0.002,0.002,0.002
183,09/01/2000 00:50:45,0.0,0.0,0.002,0.002,0.002
184,09/01/2000 00:51:00,0.0,0.0,0.002,0.002,0.002
185,09/01/2000 00:51:15,0.0,0.0,0.002,0.002,0.002
186,09/01/2000 00:51:30,0.0,0.0,0.002,0.002,0.002
187,09/01/2000 00:51:45,0.0,0.0,0.002,0.002,0.002
188,09/01/2000 00:52:00,0.0,0.0,0.002,0.002,0.002
189,09/01/2000 00:52:15,0.0,0.0,0.002,0.002,0.002
190,09/01/2000 00:52:30,0.0,0.0,0.002,0.002,0.002
191,09/01/2000 00:52:45,0.0,0.0,0.002,0.002,0.002
192,09/01/2000 00:53:00,0.0,0.0,0.002,0.002,0.002
193,09/01/2000 00:53:15,0.0,0.0,0.002,0.002,0.002
194,09/01/2000 00:53:30,0.0,0.0,0.002,0.002,0.002
195,09/01/2000 00:53:45,0.0,0.0,0.002,0.002,0.002
196,09/01/2000 00:54:00,0.0,0.0,0.002,0.002,0.002
197,09/01/2000 00:54:15,0.0,0.0,0.002,0.002,0.002
198,09/01/2000 00:54:30,0.0,0.0,0.002,0.002,0.002
199,09/01/2000 00:54:45,0.0,0.0,0.002,0.002,0.002
200,09/01/2000 00:55:00,0.0,0.0,0.002,0.002,0.002
201,09/01/2000 00:55:15,0.0,0.0,0.002,0.002,0.002
202,09/01/2000 00:55:30,0.0,0.0,0.002,0.002,0.002
203,09/01/2000 00:55:45,0.0,0.0,0.002,0.002,0.002
204,09/01/2000 00:56:00,0.0,0.0,0.002,0.002,0.002
205,09/01/2000 00:56:15,0.0,0.0,0.002,0.002,0.002
206,09/01/2000 00:56:30,0.0,0.0,0.002,0.002,0.002
207,09/01/2000 00:56:45,0.0,0.0,0.002,0.002,0.002
208,09/01/2000 00:57:00,0.0,0.0,0.002,0.002,0.002
209,09/01/2000 00:57:15,0.0,0.0,0.002,0.002,0.002
210,09/01/2000 00:57:30,0.0,0.0,0.002,0.002,0.002
211,09/01/2000 00:57:45,0.0,0.0,0.002,0.002,0.002
212,09/01/2000 00:58:00,0.0,0.0,0.002,0.002,0.002
213,09/01/2000 00:58:15,0.0,0.0,0.002,0.002,0.002
214,09/01/2000 00:58:30,0.0,0.0,0.002,0.002,0.002
215,09/01/2000 00:58:45,0.0,0.0,0.002,0.002,0.002
216,09/01/2000 00:59:00,0.0,0.0,0.002,0.002,0.002
217,09/01/2000 00:59:15,0.0,0.0,0.002,0.002,0.002
218,09/01/2000 00:59:30,0.0,0.0,0.002,0.002,0.002
219,09/01/2000 00:59:45,0.0,0.0,0.002,0.002,0.002
220,09/01/2000 01:00:00,0.0,0.0,0.002,0.002,0.002
221,09/01/2000 01:00:15,0.0,0.0,0.002,0.002,0.002
222,09/01/2000 01:00:30,0.0,0.0,0.002,0.002,0.002
223,09/01/2000 01:00:45,0.0,0.0,0.002,0.002,0.002
224,09/01/2000 01:01:00,0.0,0.0,0.002,0.002,0.002
225,09/01/2000 01:01:15,0.0,0.0,0.002,0.002,0.002
226,09/01/2000 01:01:30,0.0,0.0,0.002,0.002,0.002
227,09/01/2000 01:01:45,0.0,0.0,0.002,0.002,0.002
228,09/01/2000 01:02:00,0.0,0.0,0.002,0.002,0.002
229,09/01/2000 01:02:15,0.0,0.0,0.002,0.002,0.002
230,09/01/2000 01:02:30,0.0,0.0,0.002,0.002,0.002
231,09/01/2000 01:02:45,0.0,0.0,0.002,0.002,0.002
232,09/01/2000 01:03:00,7.0,0.0,0.002,0.002,0.002
233,09/01/2000 01:03:15,0.0,0.0,0.002,0.002,0.002
234,09/01/2000 01:03:30,0.0,0.0,0.002,0.002,0.002
235,09/01/2000 01:03:45,0.0,0.0,0.002,0.002,0.002
236,09/01/2000 01:04:00,0.0,0.0,0.002,0.002,0.002
237,09/01/2000 01:04:15,0.0,0.0,0.002,0.002,0.002
238,09/01/2000 01:04:30,0.0,0.0,0.002,0.002,0.002
239,09/01/2000 01:04:45,0.0,0.0,0.002,0.002,0.002
240,09/01/2000 01:05:00,0.0,0.0,0.002,0.002,0.002
241,09/01/2000 01:05:15,0.0,0.0,0.002,0.002,0.002
242,09/01/2000 01:05:30,0.0,0.0,0.002,0.002,0.002
