,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
10,07/01/2000 23:26:30,0.0,0.0,0.002,0.004,0.001
11,07/01/2000 23:26:45,0.0,0.0,0.001,0.002,0.001
12,07/01/2000 23:27:00,0.0,0.0,0.001,0.001,0.001
13,07/01/2000 23:27:15,0.0,0.0,0.001,0.001,0.001
14,07/01/2000 23:27:30,0.0,0.0,0.001,0.001,0.001
15,07/01/2000 23:27:45,0.0,0.0,0.001,0.001,0.001
16,07/01/2000 23:28:00,0.0,0.0,0.001,0.001,0.001
17,07/01/2000 23:28:15,0.0,0.0,0.001,0.001,0.001
18,07/01/2000 23:28:30,0.0,0.0,0.001,0.001,0.001
19,07/01/2000 23:28:45,0.0,0.0,0.001,0.001,0.001
20,07/01/2000 23:29:00,0.0,0.0,0.001,0.001,0.001
21,07/01/2000 23:29:15,0.0,0.0,0.001,0.001,0.001
22,07/01/2000 23:29:30,0.0,0.0,0.001,0.001,0.001
23,07/01/2000 23:29:45,0.0,0.0,0.001,0.001,0.001
24,07/01/2000 23:30:00,0.0,0.0,0.001,0.001,0.001
25,07/01/2000 23:30:15,0.0,0.0,0.001,0.001,0.001
26,07/01/2000 23:30:30,0.0,0.0,0.001,0.001,0.001
27,07/01/2000 23:30:45,0.0,0.0,0.001,0.001,0.001
28,07/01/2000 23:31:00,0.0,0.0,0.001,0.001,0.003
29,07/01/2000 23:31:15,0.0,0.0,0.003,0.001,0.001
30,07/01/2000 23:31:30,0.0,0.0,0.001,0.003,0.001
31,07/01/2000 23:31:45,0.0,0.0,0.001,0.001,0.001
32,07/01/2000 23:32:00,0.0,0.0,0.001,0.001,0.001
33,07/01/2000 23:32:15,0.0,0.0,0.001,0.001,0.001
34,07/01/2000 23:32:30,0.0,0.0,0.001,0.001,0.001
35,07/01/2000 23:32:45,0.0,0.0,0.001,0.001,0.001
36,07/01/2000 23:33:00,0.0,0.0,0.001,0.001,0.001
37,07/01/2000 23:33:15,0.0,0.0,0.001,0.001,0.001
38,07/01/2000 23:33:30,0.0,0.0,0.001,0.001,0.002
39,07/01/2000 23:33:45,0.0,0.0,0.002,0.001,0.001
40,07/01/2000 23:34:00,0.0,0.0,0.001,0.002,0.001
41,07/01/2000 23:34:15,0.0,0.0,0.001,0.001,0.001
42,07/01/2000 23:34:30,0.0,0.0,0.001,0.001,0.001
43,07/01/2000 23:34:45,0.0,0.0,0.001,0.001,0.001
44,07/01/2000 23:35:00,0.0,0.0,0.001,0.001,0.001
45,07/01/2000 23:35:15,0.0,0.0,0.001,0.001,0.002
46,07/01/2000 23:35:30,0.0,0.0,0.002,0.001,0.001
47,07/01/2000 23:35:45,0.0,0.0,0.001,0.002,0.001
48,07/01/2000 23:36:00,0.0,0.0,0.001,0.001,0.001
49,07/01/2000 23:36:15,0.0,0.0,0.001,0.001,0.001
50,07/01/2000 23:36:30,0.0,0.0,0.001,0.001,0.001
51,07/01/2000 23:36:45,0.0,0.0,0.001,0.001,0.001
52,07/01/2000 23:37:00,0.0,0.0,0.001,0.001,0.001
53,07/01/2000 23:37:15,0.0,0.0,0.001,0.001,0.001
54,07/01/2000 23:37:30,0.0,0.0,0.001,0.001,0.001
55,07/01/2000 23:37:45,0.0,0.0,0.001,0.001,0.001
56,07/01/2000 23:38:00,0.0,0.0,0.001,0.001,0.001
57,07/01/2000 23:38:15,0.0,0.0,0.001,0.001,0.001
58,07/01/2000 23:38:30,0.0,0.0,0.001,0.001,0.002
59,07/01/2000 23:38:45,0.0,0.0,0.002,0.001,0.001
60,07/01/2000 23:39:00,0.0,0.0,0.001,0.002,0.001
61,07/01/2000 23:39:15,0.0,0.0,0.001,0.001,0.001
62,07/01/2000 23:39:30,0.0,0.0,0.001,0.001,0.001
63,07/01/2000 23:39:45,0.0,0.0,0.001,0.001,0.001
64,07/01/2000 23:40:00,0.0,0.0,0.001,0.001,0.001
65,07/01/2000 23:40:15,0.0,0.0,0.001,0.001,0.001
66,07/01/2000 23:40:30,0.0,0.0,0.001,0.001,0.001
67,07/01/2000 23:40:45,0.0,0.0,0.001,0.001,0.001
68,07/01/2000 23:41:00,0.0,0.0,0.001,0.001,0.001
69,07/01/2000 23:41:15,0.0,0.0,0.001,0.001,0.001
70,07/01/2000 23:41:30,0.0,0.0,0.001,0.001,0.001
71,07/01/2000 23:41:45,0.0,0.0,0.001,0.001,0.001
72,07/01/2000 23:42:00,0.0,0.0,0.001,0.001,0.002
73,07/01/2000 23:42:15,0.0,0.0,0.002,0.001,0.001
74,07/01/2000 23:42:30,0.0,0.0,0.001,0.002,0.001
