,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
52,28/01/2000 04:58:00,88,1.0,0.058,0.036,0.033
53,28/01/2000 04:58:15,36,1.0,0.033,0.058,0.003
54,28/01/2000 04:58:30,0,0.0,0.003,0.033,0.003
55,28/01/2000 04:58:45,0,0.0,0.003,0.003,0.002
56,28/01/2000 04:59:00,0,0.0,0.002,0.003,0.004
57,28/01/2000 04:59:15,0,0.0,0.004,0.002,0.003
58,28/01/2000 04:59:30,0,0.0,0.003,0.004,0.003
59,28/01/2000 04:59:45,0,0.0,0.003,0.003,0.005
60,28/01/2000 05:00:00,3,0.0,0.005,0.003,0.002
61,28/01/2000 05:00:15,0,0.0,0.002,0.005,0.002
62,28/01/2000 05:00:30,0,0.0,0.002,0.002,0.003
63,28/01/2000 05:00:45,0,0.0,0.003,0.002,0.002
64,28/01/2000 05:01:00,0,0.0,0.002,0.003,0.003
65,28/01/2000 05:01:15,0,0.0,0.003,0.002,0.003
66,28/01/2000 05:01:30,0,0.0,0.003,0.003,0.002
67,28/01/2000 05:01:45,0,0.0,0.002,0.003,0.002
68,28/01/2000 05:02:00,0,0.0,0.002,0.002,0.004
69,28/01/2000 05:02:15,0,0.0,0.004,0.002,0.002
70,28/01/2000 05:02:30,0,0.0,0.002,0.004,0.003
71,28/01/2000 05:02:45,0,0.0,0.003,0.002,0.002
72,28/01/2000 05:03:00,0,0.0,0.002,0.003,0.002
73,28/01/2000 05:03:15,0,0.0,0.002,0.002,0.003
74,28/01/2000 05:03:30,0,1.0,0.003,0.002,0.029
75,28/01/2000 05:03:45,19,1.0,0.029,0.003,0.01
76,28/01/2000 05:04:00,5,1.0,0.01,0.029,0.042
77,28/01/2000 05:04:15,29,1.0,0.042,0.01,0.145
78,28/01/2000 05:04:30,208,1.0,0.145,0.042,0.007
79,28/01/2000 05:04:45,8,1.0,0.007,0.145,0.027
80,28/01/2000 05:05:00,11,1.0,0.027,0.007,0.017
81,28/01/2000 05:05:15,38,1.0,0.017,0.027,0.006
82,28/01/2000 05:05:30,34,1.0,0.006,0.017,0.004
83,28/01/2000 05:05:45,70,1.0,0.004,0.006,0.004
84,28/01/2000 05:06:00,0,1.0,0.004,0.004,0.004
85,28/01/2000 05:06:15,0,1.0,0.004,0.004,0.004
86,28/01/2000 05:06:30,0,1.0,0.004,0.004,0.004
87,28/01/2000 05:06:45,0,0.0,0.004,0.004,0.004
88,28/01/2000 05:07:00,4,1.0,0.004,0.004,0.004
89,28/01/2000 05:07:15,94,1.0,0.004,0.004,0.004
90,28/01/2000 05:07:30,0,1.0,0.004,0.004,0.004
91,28/01/2000 05:07:45,0,1.0,0.004,0.004,0.004
92,28/01/2000 05:08:00,0,1.0,0.004,0.004,0.004
93,28/01/2000 05:08:15,54,1.0,0.004,0.004,0.004
94,28/01/2000 05:08:30,0,1.0,0.004,0.004,0.004
95,28/01/2000 05:08:45,0,1.0,0.004,0.004,0.004
96,28/01/2000 05:09:00,52,1.0,0.004,0.004,0.004
97,28/01/2000 05:09:15,0,1.0,0.004,0.004,0.004
98,28/01/2000 05:09:30,121,1.0,0.004,0.004,0.004
99,28/01/2000 05:09:45,109,1.0,0.004,0.004,0.004
100,28/01/2000 05:10:00,113,1.0,0.004,0.004,0.004
101,28/01/2000 05:10:15,144,1.0,0.004,0.004,0.004
102,28/01/2000 05:10:30,94,1.0,0.004,0.004,0.004
103,28/01/2000 05:10:45,76,1.0,0.004,0.004,0.004
104,28/01/2000 05:11:00,105,1.0,0.004,0.004,0.004
105,28/01/2000 05:11:15,30,1.0,0.004,0.004,0.004
106,28/01/2000 05:11:30,125,1.0,0.004,0.004,0.004
107,28/01/2000 05:11:45,24,1.0,0.004,0.004,0.004
108,28/01/2000 05:12:00,73,1.0,0.004,0.004,0.004
109,28/01/2000 05:12:15,88,1.0,0.004,0.004,0.004
110,28/01/2000 05:12:30,117,1.0,0.004,0.004,0.004
111,28/01/2000 05:12:45,22,1.0,0.004,0.004,0.004
112,28/01/2000 05:13:00,125,1.0,0.004,0.004,0.004
113,28/01/2000 05:13:15,288,1.0,0.004,0.004,0.004
114,28/01/2000 05:13:30,79,1.0,0.004,0.004,0.004
115,28/01/2000 05:13:45,76,1.0,0.004,0.004,0.004
116,28/01/2000 05:14:00,6,1.0,0.004,0.004,0.004
117,28/01/2000 05:14:15,14,1.0,0.004,0.004,0.004
118,28/01/2000 05:14:30,76,1.0,0.004,0.004,0.004
119,28/01/2000 05:14:45,11,1.0,0.004,0.004,0.004
120,28/01/2000 05:15:00,38,1.0,0.004,0.004,0.004
121,28/01/2000 05:15:15,0,1.0,0.004,0.004,0.004
122,28/01/2000 05:15:30,0,1.0,0.004,0.004,0.004
123,28/01/2000 05:15:45,0,0.0,0.004,0.004,0.004
124,28/01/2000 05:16:00,0,0.0,0.004,0.004,0.004
125,28/01/2000 05:16:15,0,0.0,0.004,0.004,0.004
126,28/01/2000 05:16:30,52,1.0,0.004,0.004,0.004
127,28/01/2000 05:16:45,0,1.0,0.004,0.004,0.004
128,28/01/2000 05:17:00,3,1.0,0.004,0.004,0.004
129,28/01/2000 05:17:15,0,1.0,0.004,0.004,0.004
130,28/01/2000 05:17:30,0,1.0,0.004,0.004,0.004
131,28/01/2000 05:17:45,109,1.0,0.004,0.004,0.004
132,28/01/2000 05:18:00,101,1.0,0.004,0.004,0.004
133,28/01/2000 05:18:15,144,1.0,0.004,0.004,0.004
134,28/01/2000 05:18:30,113,1.0,0.004,0.004,0.004
135,28/01/2000 05:18:45,159,1.0,0.004,0.004,0.004
136,28/01/2000 05:19:00,279,1.0,0.004,0.004,0.004
137,28/01/2000 05:19:15,237,1.0,0.004,0.004,0.004
138,28/01/2000 05:19:30,229,1.0,0.004,0.004,0.004
139,28/01/2000 05:19:45,20,1.0,0.004,0.004,0.004
140,28/01/2000 05:20:00,6,1.0,0.004,0.004,0.004
141,28/01/2000 05:20:15,70,1.0,0.004,0.004,0.004
142,28/01/2000 05:20:30,85,1.0,0.004,0.004,0.004
143,28/01/2000 05:20:45,164,1.0,0.004,0.004,0.004
144,28/01/2000 05:21:00,73,1.0,0.004,0.004,0.004
145,28/01/2000 05:21:15,50,1.0,0.004,0.004,0.004
146,28/01/2000 05:21:30,288,1.0,0.004,0.004,0.004
147,28/01/2000 05:21:45,215,1.0,0.004,0.004,0.004
148,28/01/2000 05:22:00,10,1.0,0.004,0.004,0.004
149,28/01/2000 05:22:15,8,1.0,0.004,0.004,0.004
150,28/01/2000 05:22:30,188,1.0,0.004,0.004,0.004
151,28/01/2000 05:22:45,82,1.0,0.004,0.004,0.004
152,28/01/2000 05:23:00,54,1.0,0.004,0.004,0.004
153,28/01/2000 05:23:15,18,1.0,0.004,0.004,0.004
154,28/01/2000 05:23:30,19,1.0,0.004,0.004,0.004
155,28/01/2000 05:23:45,30,1.0,0.004,0.004,0.004
156,28/01/2000 05:24:00,22,1.0,0.004,0.004,0.004
157,28/01/2000 05:24:15,15,1.0,0.004,0.004,0.004
158,28/01/2000 05:24:30,5,1.0,0.004,0.004,0.004
159,28/01/2000 05:24:45,31,1.0,0.004,0.004,0.004
160,28/01/2000 05:25:00,0,1.0,0.004,0.004,0.004
161,28/01/2000 05:25:15,17,1.0,0.004,0.004,0.004
162,28/01/2000 05:25:30,62,1.0,0.004,0.004,0.004
163,28/01/2000 05:25:45,18,1.0,0.004,0.004,0.004
164,28/01/2000 05:26:00,2,1.0,0.004,0.004,0.004
165,28/01/2000 05:26:15,101,1.0,0.004,0.004,0.004
166,28/01/2000 05:26:30,28,1.0,0.004,0.004,0.004
167,28/01/2000 05:26:45,109,1.0,0.004,0.004,0.004
168,28/01/2000 05:27:00,36,1.0,0.004,0.004,0.004
169,28/01/2000 05:27:15,5,1.0,0.004,0.004,0.004
170,28/01/2000 05:27:30,19,1.0,0.004,0.004,0.004
171,28/01/2000 05:27:45,0,1.0,0.004,0.004,0.004
172,28/01/2000 05:28:00,12,1.0,0.004,0.004,0.004
173,28/01/2000 05:28:15,0,0.0,0.004,0.004,0.004
174,28/01/2000 05:28:30,0,0.0,0.004,0.004,0.004
175,28/01/2000 05:28:45,0,0.0,0.004,0.004,0.004
176,28/01/2000 05:29:00,0,0.0,0.004,0.004,0.004
177,28/01/2000 05:29:15,38,1.0,0.004,0.004,0.004
178,28/01/2000 05:29:30,0,0.0,0.004,0.004,0.004
179,28/01/2000 05:29:45,8,1.0,0.004,0.004,0.004
180,28/01/2000 05:30:00,0,0.0,0.004,0.004,0.004
181,28/01/2000 05:30:15,34,1.0,0.004,0.004,0.004
182,28/01/2000 05:30:30,0,0.0,0.004,0.004,0.004
183,28/01/2000 05:30:45,0,0.0,0.004,0.004,0.004
184,28/01/2000 05:31:00,0,0.0,0.004,0.004,0.004
185,28/01/2000 05:31:15,10,1.0,0.004,0.004,0.004
186,28/01/2000 05:31:30,8,1.0,0.004,0.004,0.004
187,28/01/2000 05:31:45,0,0.0,0.004,0.004,0.004
188,28/01/2000 05:32:00,0,0.0,0.004,0.004,0.004
189,28/01/2000 05:32:15,22,1.0,0.004,0.004,0.004
190,28/01/2000 05:32:30,0,0.0,0.004,0.004,0.004
191,28/01/2000 05:32:45,0,0.0,0.004,0.004,0.004
192,28/01/2000 05:33:00,7,1.0,0.004,0.004,0.004
193,28/01/2000 05:33:15,0,0.0,0.004,0.004,0.004
194,28/01/2000 05:33:30,76,1.0,0.004,0.004,0.004
195,28/01/2000 05:33:45,0,0.0,0.004,0.004,0.004
196,28/01/2000 05:34:00,0,0.0,0.004,0.004,0.004
197,28/01/2000 05:34:15,0,0.0,0.004,0.004,0.004
198,28/01/2000 05:34:30,0,0.0,0.004,0.004,0.004
199,28/01/2000 05:34:45,62,1.0,0.004,0.004,0.004
200,28/01/2000 05:35:00,0,0.0,0.004,0.004,0.004
201,28/01/2000 05:35:15,0,0.0,0.004,0.004,0.004
202,28/01/2000 05:35:30,0,0.0,0.004,0.004,0.004
203,28/01/2000 05:35:45,0,0.0,0.004,0.004,0.004
204,28/01/2000 05:36:00,12,1.0,0.004,0.004,0.004
205,28/01/2000 05:36:15,16,1.0,0.004,0.004,0.004
206,28/01/2000 05:36:30,0,0.0,0.004,0.004,0.004
207,28/01/2000 05:36:45,0,0.0,0.004,0.004,0.004
208,28/01/2000 05:37:00,0,0.0,0.004,0.004,0.004
209,28/01/2000 05:37:15,0,0.0,0.004,0.004,0.004
210,28/01/2000 05:37:30,0,0.0,0.004,0.004,0.004
211,28/01/2000 05:37:45,38,1.0,0.004,0.004,0.004
212,28/01/2000 05:38:00,0,0.0,0.004,0.004,0.004
213,28/01/2000 05:38:15,0,0.0,0.004,0.004,0.004
214,28/01/2000 05:38:30,23,1.0,0.004,0.004,0.004
215,28/01/2000 05:38:45,29,1.0,0.004,0.004,0.004
216,28/01/2000 05:39:00,0,0.0,0.004,0.004,0.004
217,28/01/2000 05:39:15,0,0.0,0.004,0.004,0.004
218,28/01/2000 05:39:30,0,0.0,0.004,0.004,0.004
219,28/01/2000 05:39:45,2,0.0,0.004,0.004,0.004
220,28/01/2000 05:40:00,0,1.0,0.004,0.004,0.004
221,28/01/2000 05:40:15,0,1.0,0.004,0.004,0.004
222,28/01/2000 05:40:30,0,1.0,0.004,0.004,0.004
223,28/01/2000 05:40:45,46,1.0,0.004,0.004,0.004
224,28/01/2000 05:41:00,144,1.0,0.004,0.004,0.004
225,28/01/2000 05:41:15,6,1.0,0.004,0.004,0.004
226,28/01/2000 05:41:30,0,0.0,0.004,0.004,0.004
227,28/01/2000 05:41:45,3,1.0,0.004,0.004,0.004
228,28/01/2000 05:42:00,0,0.0,0.004,0.004,0.004
229,28/01/2000 05:42:15,0,0.0,0.004,0.004,0.004
230,28/01/2000 05:42:30,0,0.0,0.004,0.004,0.004
231,28/01/2000 05:42:45,0,0.0,0.004,0.004,0.004
232,28/01/2000 05:43:00,0,0.0,0.004,0.004,0.004
233,28/01/2000 05:43:15,2,0.0,0.004,0.004,0.004
234,28/01/2000 05:43:30,0,0.0,0.004,0.004,0.004
235,28/01/2000 05:43:45,0,0.0,0.004,0.004,0.004
236,28/01/2000 05:44:00,2,0.0,0.004,0.004,0.004
237,28/01/2000 05:44:15,23,1.0,0.004,0.004,0.004
238,28/01/2000 05:44:30,3,0.0,0.004,0.004,0.004
239,28/01/2000 05:44:45,0,0.0,0.004,0.004,0.004
240,28/01/2000 05:45:00,7,0.0,0.004,0.004,0.004
241,28/01/2000 05:45:15,0,0.0,0.004,0.004,0.004
242,28/01/2000 05:45:30,3,0.0,0.004,0.004,0.004
243,28/01/2000 05:45:45,0,0.0,0.004,0.004,0.004
244,28/01/2000 05:46:00,0,0.0,0.004,0.004,0.004
245,28/01/2000 05:46:15,0,0.0,0.004,0.004,0.001
246,28/01/2000 05:46:30,0,0.0,0.001,0.004,0.002
247,28/01/2000 05:46:45,0,0.0,0.002,0.001,0.002
248,28/01/2000 05:47:00,0,0.0,0.002,0.002,0.002
249,28/01/2000 05:47:15,0,0.0,0.002,0.002,0.002
250,28/01/2000 05:47:30,0,0.0,0.002,0.002,0.053
251,28/01/2000 05:47:45,82,1.0,0.053,0.002,0.003
252,28/01/2000 05:48:00,0,0.0,0.003,0.053,0.004
253,28/01/2000 05:48:15,0,0.0,0.004,0.003,0.004
254,28/01/2000 05:48:30,0,0.0,0.004,0.004,0.003
255,28/01/2000 05:48:45,0,0.0,0.003,0.004,0.003
256,28/01/2000 05:49:00,0,0.0,0.003,0.003,0.003
257,28/01/2000 05:49:15,0,0.0,0.003,0.003,0.003
258,28/01/2000 05:49:30,0,0.0,0.003,0.003,0.003
259,28/01/2000 05:49:45,0,0.0,0.003,0.003,0.003
260,28/01/2000 05:50:00,0,0.0,0.003,0.003,0.003
261,28/01/2000 05:50:15,0,0.0,0.003,0.003,0.003
262,28/01/2000 05:50:30,0,0.0,0.003,0.003,0.003
263,28/01/2000 05:50:45,0,0.0,0.003,0.003,0.003
264,28/01/2000 05:51:00,0,0.0,0.003,0.003,0.003
265,28/01/2000 05:51:15,0,0.0,0.003,0.003,0.003
266,28/01/2000 05:51:30,0,0.0,0.003,0.003,0.003
267,28/01/2000 05:51:45,0,0.0,0.003,0.003,0.003
268,28/01/2000 05:52:00,0,0.0,0.003,0.003,0.003
269,28/01/2000 05:52:15,0,0.0,0.003,0.003,0.003
270,28/01/2000 05:52:30,0,0.0,0.003,0.003,0.003
271,28/01/2000 05:52:45,0,0.0,0.003,0.003,0.003
272,28/01/2000 05:53:00,0,0.0,0.003,0.003,0.003
273,28/01/2000 05:53:15,0,0.0,0.003,0.003,0.003
274,28/01/2000 05:53:30,0,0.0,0.003,0.003,0.003
275,28/01/2000 05:53:45,0,0.0,0.003,0.003,0.003
276,28/01/2000 05:54:00,0,0.0,0.003,0.003,0.003
277,28/01/2000 05:54:15,0,0.0,0.003,0.003,0.003
278,28/01/2000 05:54:30,0,0.0,0.003,0.003,0.003
279,28/01/2000 05:54:45,0,0.0,0.003,0.003,0.003
280,28/01/2000 05:55:00,0,0.0,0.003,0.003,0.003
281,28/01/2000 05:55:15,0,0.0,0.003,0.003,0.003
282,28/01/2000 05:55:30,0,0.0,0.003,0.003,0.003
283,28/01/2000 05:55:45,0,0.0,0.003,0.003,0.012
284,28/01/2000 05:56:00,18,1.0,0.012,0.003,0.002
285,28/01/2000 05:56:15,0,0.0,0.002,0.012,0.002
286,28/01/2000 05:56:30,0,0.0,0.002,0.002,0.002
287,28/01/2000 05:56:45,0,0.0,0.002,0.002,0.002
288,28/01/2000 05:57:00,0,0.0,0.002,0.002,0.002
289,28/01/2000 05:57:15,0,0.0,0.002,0.002,0.002
290,28/01/2000 05:57:30,0,0.0,0.002,0.002,0.002
291,28/01/2000 05:57:45,0,0.0,0.002,0.002,0.002
292,28/01/2000 05:58:00,0,0.0,0.002,0.002,0.002
293,28/01/2000 05:58:15,0,0.0,0.002,0.002,0.002
294,28/01/2000 05:58:30,0,0.0,0.002,0.002,0.002
295,28/01/2000 05:58:45,0,0.0,0.002,0.002,0.002
296,28/01/2000 05:59:00,0,0.0,0.002,0.002,0.002
297,28/01/2000 05:59:15,0,0.0,0.002,0.002,0.002
298,28/01/2000 05:59:30,0,0.0,0.002,0.002,0.002
299,28/01/2000 05:59:45,0,0.0,0.002,0.002,0.002
300,28/01/2000 06:00:00,0,0.0,0.002,0.002,0.002
301,28/01/2000 06:00:15,0,0.0,0.002,0.002,0.002
302,28/01/2000 06:00:30,0,0.0,0.002,0.002,0.002
303,28/01/2000 06:00:45,0,0.0,0.002,0.002,0.002
304,28/01/2000 06:01:00,0,0.0,0.002,0.002,0.002
305,28/01/2000 06:01:15,0,0.0,0.002,0.002,0.002
306,28/01/2000 06:01:30,0,0.0,0.002,0.002,0.002
307,28/01/2000 06:01:45,0,0.0,0.002,0.002,0.058
308,28/01/2000 06:02:00,76,1.0,0.058,0.002,0.022
309,28/01/2000 06:02:15,64,1.0,0.022,0.058,0.005
310,28/01/2000 06:02:30,0,0.0,0.005,0.022,0.004
311,28/01/2000 06:02:45,0,0.0,0.004,0.005,0.004
312,28/01/2000 06:03:00,0,0.0,0.004,0.004,0.004
313,28/01/2000 06:03:15,0,0.0,0.004,0.004,0.005
314,28/01/2000 06:03:30,0,0.0,0.005,0.004,0.004
315,28/01/2000 06:03:45,0,0.0,0.004,0.005,0.005
316,28/01/2000 06:04:00,0,0.0,0.005,0.004,0.005
317,28/01/2000 06:04:15,0,0.0,0.005,0.005,0.005
318,28/01/2000 06:04:30,0,0.0,0.005,0.005,0.004
319,28/01/2000 06:04:45,0,0.0,0.004,0.005,0.004
320,28/01/2000 06:05:00,0,0.0,0.004,0.004,0.005
321,28/01/2000 06:05:15,0,0.0,0.005,0.004,0.005
322,28/01/2000 06:05:30,0,0.0,0.005,0.005,0.005
323,28/01/2000 06:05:45,0,0.0,0.005,0.005,0.005
324,28/01/2000 06:06:00,0,0.0,0.005,0.005,0.005
325,28/01/2000 06:06:15,0,0.0,0.005,0.005,0.004
326,28/01/2000 06:06:30,0,0.0,0.004,0.005,0.004
327,28/01/2000 06:06:45,0,0.0,0.004,0.004,0.004
328,28/01/2000 06:07:00,0,0.0,0.004,0.004,0.004
329,28/01/2000 06:07:15,0,0.0,0.004,0.004,0.061
330,28/01/2000 06:07:30,125,1.0,0.061,0.004,0.005
331,28/01/2000 06:07:45,0,0.0,0.005,0.061,0.005
332,28/01/2000 06:08:00,0,0.0,0.005,0.005,0.005
333,28/01/2000 06:08:15,0,0.0,0.005,0.005,0.005
334,28/01/2000 06:08:30,0,0.0,0.005,0.005,0.005
335,28/01/2000 06:08:45,0,0.0,0.005,0.005,0.005
336,28/01/2000 06:09:00,0,0.0,0.005,0.005,0.006
337,28/01/2000 06:09:15,0,0.0,0.006,0.005,0.006
338,28/01/2000 06:09:30,0,0.0,0.006,0.006,0.005
339,28/01/2000 06:09:45,0,0.0,0.005,0.006,0.006
340,28/01/2000 06:10:00,0,0.0,0.006,0.005,0.006
341,28/01/2000 06:10:15,0,0.0,0.006,0.006,0.006
342,28/01/2000 06:10:30,0,0.0,0.006,0.006,0.006
343,28/01/2000 06:10:45,0,0.0,0.006,0.006,0.007
344,28/01/2000 06:11:00,0,0.0,0.007,0.006,0.006
345,28/01/2000 06:11:15,0,0.0,0.006,0.007,0.006
346,28/01/2000 06:11:30,0,0.0,0.006,0.006,0.006
347,28/01/2000 06:11:45,0,0.0,0.006,0.006,0.006
348,28/01/2000 06:12:00,0,0.0,0.006,0.006,0.006
349,28/01/2000 06:12:15,0,0.0,0.006,0.006,0.006
350,28/01/2000 06:12:30,0,0.0,0.006,0.006,0.006
351,28/01/2000 06:12:45,0,0.0,0.006,0.006,0.006
352,28/01/2000 06:13:00,0,0.0,0.006,0.006,0.006
353,28/01/2000 06:13:15,0,0.0,0.006,0.006,0.006
354,28/01/2000 06:13:30,0,0.0,0.006,0.006,0.005
355,28/01/2000 06:13:45,0,0.0,0.005,0.006,0.005
356,28/01/2000 06:14:00,0,0.0,0.005,0.005,0.005
357,28/01/2000 06:14:15,0,0.0,0.005,0.005,0.005
358,28/01/2000 06:14:30,0,0.0,0.005,0.005,0.005
359,28/01/2000 06:14:45,0,0.0,0.005,0.005,0.005
360,28/01/2000 06:15:00,0,0.0,0.005,0.005,0.005
361,28/01/2000 06:15:15,0,0.0,0.005,0.005,0.005
362,28/01/2000 06:15:30,0,0.0,0.005,0.005,0.005
363,28/01/2000 06:15:45,0,0.0,0.005,0.005,0.005
364,28/01/2000 06:16:00,0,0.0,0.005,0.005,0.005
365,28/01/2000 06:16:15,0,0.0,0.005,0.005,0.005
366,28/01/2000 06:16:30,0,0.0,0.005,0.005,0.005
367,28/01/2000 06:16:45,0,0.0,0.005,0.005,0.005
368,28/01/2000 06:17:00,0,0.0,0.005,0.005,0.005
369,28/01/2000 06:17:15,0,0.0,0.005,0.005,0.005
370,28/01/2000 06:17:30,0,0.0,0.005,0.005,0.005
371,28/01/2000 06:17:45,0,0.0,0.005,0.005,0.005
372,28/01/2000 06:18:00,0,0.0,0.005,0.005,0.005
373,28/01/2000 06:18:15,0,0.0,0.005,0.005,0.005
374,28/01/2000 06:18:30,0,0.0,0.005,0.005,0.007
375,28/01/2000 06:18:45,0,0.0,0.007,0.005,0.005
376,28/01/2000 06:19:00,0,0.0,0.005,0.007,0.005
377,28/01/2000 06:19:15,0,0.0,0.005,0.005,0.005
378,28/01/2000 06:19:30,0,0.0,0.005,0.005,0.005
379,28/01/2000 06:19:45,0,0.0,0.005,0.005,0.005
380,28/01/2000 06:20:00,0,0.0,0.005,0.005,0.005
381,28/01/2000 06:20:15,0,0.0,0.005,0.005,0.005
382,28/01/2000 06:20:30,0,0.0,0.005,0.005,0.005
383,28/01/2000 06:20:45,0,0.0,0.005,0.005,0.005
384,28/01/2000 06:21:00,0,0.0,0.005,0.005,0.005
385,28/01/2000 06:21:15,0,0.0,0.005,0.005,0.005
386,28/01/2000 06:21:30,0,0.0,0.005,0.005,0.005
387,28/01/2000 06:21:45,0,0.0,0.005,0.005,0.005
388,28/01/2000 06:22:00,0,0.0,0.005,0.005,0.005
389,28/01/2000 06:22:15,0,0.0,0.005,0.005,0.005
390,28/01/2000 06:22:30,0,0.0,0.005,0.005,0.005
391,28/01/2000 06:22:45,0,0.0,0.005,0.005,0.005
392,28/01/2000 06:23:00,0,0.0,0.005,0.005,0.005
393,28/01/2000 06:23:15,0,0.0,0.005,0.005,0.005
394,28/01/2000 06:23:30,0,0.0,0.005,0.005,0.005
395,28/01/2000 06:23:45,0,0.0,0.005,0.005,0.005
396,28/01/2000 06:24:00,0,0.0,0.005,0.005,0.005
397,28/01/2000 06:24:15,0,0.0,0.005,0.005,0.005
398,28/01/2000 06:24:30,0,0.0,0.005,0.005,0.005
399,28/01/2000 06:24:45,0,0.0,0.005,0.005,0.005
400,28/01/2000 06:25:00,0,0.0,0.005,0.005,0.005
401,28/01/2000 06:25:15,0,0.0,0.005,0.005,0.005
402,28/01/2000 06:25:30,0,0.0,0.005,0.005,0.005
403,28/01/2000 06:25:45,0,0.0,0.005,0.005,0.005
404,28/01/2000 06:26:00,0,0.0,0.005,0.005,0.005
405,28/01/2000 06:26:15,0,0.0,0.005,0.005,0.006
406,28/01/2000 06:26:30,0,0.0,0.006,0.005,0.006
407,28/01/2000 06:26:45,0,0.0,0.006,0.006,0.005
408,28/01/2000 06:27:00,0,0.0,0.005,0.006,0.005
409,28/01/2000 06:27:15,0,0.0,0.005,0.005,0.005
410,28/01/2000 06:27:30,0,0.0,0.005,0.005,0.005
411,28/01/2000 06:27:45,0,0.0,0.005,0.005,0.005
412,28/01/2000 06:28:00,0,0.0,0.005,0.005,0.005
413,28/01/2000 06:28:15,0,0.0,0.005,0.005,0.005
414,28/01/2000 06:28:30,0,0.0,0.005,0.005,0.005
415,28/01/2000 06:28:45,0,0.0,0.005,0.005,0.005
416,28/01/2000 06:29:00,0,0.0,0.005,0.005,0.005
417,28/01/2000 06:29:15,0,0.0,0.005,0.005,0.005
418,28/01/2000 06:29:30,0,0.0,0.005,0.005,0.005
419,28/01/2000 06:29:45,0,0.0,0.005,0.005,0.005
420,28/01/2000 06:30:00,0,0.0,0.005,0.005,0.005
421,28/01/2000 06:30:15,0,0.0,0.005,0.005,0.005
