,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
1,13/01/2000 23:39:15,,,0.006,0.005,0.005
2,13/01/2000 23:39:30,,,0.005,0.006,0.017
3,13/01/2000 23:39:45,279.0,,0.017,0.005,0.015
4,13/01/2000 23:40:00,318.0,,0.015,0.017,0.064
5,13/01/2000 23:40:15,97.0,,0.064,0.015,0.644
6,13/01/2000 23:40:30,170.0,,0.644,0.064,0.339
7,13/01/2000 23:40:45,73.0,1.0,0.339,0.644,0.131
8,13/01/2000 23:41:00,159.0,1.0,0.131,0.339,0.103
9,13/01/2000 23:41:15,237.0,1.0,0.103,0.131,0.166
10,13/01/2000 23:41:30,215.0,1.0,0.166,0.103,0.172
11,13/01/2000 23:41:45,105.0,1.0,0.172,0.166,0.071
12,13/01/2000 23:42:00,54.0,1.0,0.071,0.172,0.034
13,13/01/2000 23:42:15,58.0,1.0,0.034,0.071,0.056
14,13/01/2000 23:42:30,60.0,1.0,0.056,0.034,0.043
15,13/01/2000 23:42:45,29.0,1.0,0.043,0.056,0.031
16,13/01/2000 23:43:00,0.0,1.0,0.031,0.043,0.008
17,13/01/2000 23:43:15,38.0,1.0,0.008,0.031,0.042
18,13/01/2000 23:43:30,279.0,1.0,0.042,0.008,0.213
19,13/01/2000 23:43:45,44.0,1.0,0.213,0.042,0.038
20,13/01/2000 23:44:00,121.0,1.0,0.038,0.213,0.049
21,13/01/2000 23:44:15,0.0,1.0,0.049,0.038,0.006
22,13/01/2000 23:44:30,0.0,1.0,0.006,0.049,0.003
23,13/01/2000 23:44:45,29.0,1.0,0.003,0.006,0.032
24,13/01/2000 23:45:00,46.0,1.0,0.032,0.003,0.035
25,13/01/2000 23:45:15,46.0,1.0,0.035,0.032,0.043
26,13/01/2000 23:45:30,58.0,1.0,0.043,0.035,0.041
27,13/01/2000 23:45:45,2.0,1.0,0.041,0.043,0.005
28,13/01/2000 23:46:00,0.0,0.0,0.005,0.041,0.002
29,13/01/2000 23:46:15,0.0,0.0,0.002,0.005,0.003
30,13/01/2000 23:46:30,0.0,0.0,0.003,0.002,0.003
31,13/01/2000 23:46:45,0.0,0.0,0.003,0.003,0.004
32,13/01/2000 23:47:00,0.0,0.0,0.004,0.003,0.002
33,13/01/2000 23:47:15,0.0,0.0,0.002,0.004,0.002
34,13/01/2000 23:47:30,5.0,0.0,0.002,0.002,0.005
35,13/01/2000 23:47:45,34.0,1.0,0.005,0.002,0.021
36,13/01/2000 23:48:00,4.0,0.0,0.021,0.005,0.006
37,13/01/2000 23:48:15,0.0,0.0,0.006,0.021,0.002
38,13/01/2000 23:48:30,0.0,0.0,0.002,0.006,0.002
39,13/01/2000 23:48:45,0.0,0.0,0.002,0.002,0.002
40,13/01/2000 23:49:00,0.0,0.0,0.002,0.002,0.002
41,13/01/2000 23:49:15,0.0,0.0,0.002,0.002,0.002
42,13/01/2000 23:49:30,5.0,0.0,0.002,0.002,0.008
43,13/01/2000 23:49:45,0.0,0.0,0.008,0.002,0.003
44,13/01/2000 23:50:00,0.0,0.0,0.003,0.008,0.003
45,13/01/2000 23:50:15,0.0,0.0,0.003,0.003,0.002
46,13/01/2000 23:50:30,0.0,0.0,0.002,0.003,0.004
47,13/01/2000 23:50:45,14.0,1.0,0.004,0.002,0.009
48,13/01/2000 23:51:00,0.0,0.0,0.009,0.004,0.002
49,13/01/2000 23:51:15,0.0,0.0,0.002,0.009,0.001
50,13/01/2000 23:51:30,0.0,0.0,0.001,0.002,0.002
51,13/01/2000 23:51:45,0.0,0.0,0.002,0.001,0.001
52,13/01/2000 23:52:00,0.0,0.0,0.001,0.002,0.001
53,13/01/2000 23:52:15,0.0,0.0,0.001,0.001,0.001
54,13/01/2000 23:52:30,0.0,0.0,0.001,0.001,0.001
55,13/01/2000 23:52:45,0.0,0.0,0.001,0.001,0.002
56,13/01/2000 23:53:00,0.0,0.0,0.002,0.001,0.001
57,13/01/2000 23:53:15,0.0,0.0,0.001,0.002,0.001
58,13/01/2000 23:53:30,0.0,0.0,0.001,0.001,0.001
59,13/01/2000 23:53:45,0.0,0.0,0.001,0.001,0.001
60,13/01/2000 23:54:00,0.0,0.0,0.001,0.001,0.001
61,13/01/2000 23:54:15,0.0,0.0,0.001,0.001,0.001
62,13/01/2000 23:54:30,0.0,0.0,0.001,0.001,0.001
63,13/01/2000 23:54:45,0.0,0.0,0.001,0.001,0.001
64,13/01/2000 23:55:00,0.0,0.0,0.001,0.001,0.001
65,13/01/2000 23:55:15,0.0,0.0,0.001,0.001,0.002
66,13/01/2000 23:55:30,0.0,0.0,0.002,0.001,0.002
67,13/01/2000 23:55:45,0.0,0.0,0.002,0.002,0.001
68,13/01/2000 23:56:00,0.0,0.0,0.001,0.002,0.001
69,13/01/2000 23:56:15,0.0,0.0,0.001,0.001,0.001
70,13/01/2000 23:56:30,0.0,0.0,0.001,0.001,0.001
71,13/01/2000 23:56:45,0.0,0.0,0.001,0.001,0.001
72,13/01/2000 23:57:00,0.0,0.0,0.001,0.001,0.001
73,13/01/2000 23:57:15,0.0,0.0,0.001,0.001,0.001
74,13/01/2000 23:57:30,0.0,0.0,0.001,0.001,0.001
75,13/01/2000 23:57:45,0.0,0.0,0.001,0.001,0.001
76,13/01/2000 23:58:00,0.0,0.0,0.001,0.001,0.001
77,13/01/2000 23:58:15,4.0,0.0,0.001,0.001,0.006
78,13/01/2000 23:58:30,0.0,0.0,0.006,0.001,0.002
79,13/01/2000 23:58:45,0.0,0.0,0.002,0.006,0.002
80,13/01/2000 23:59:00,0.0,0.0,0.002,0.002,0.002
81,13/01/2000 23:59:15,0.0,0.0,0.002,0.002,0.002
82,13/01/2000 23:59:30,0.0,0.0,0.002,0.002,0.002
83,13/01/2000 23:59:45,0.0,0.0,0.002,0.002,0.002
84,14/01/2000 00:00:00,0.0,0.0,0.002,0.002,0.002
85,14/01/2000 00:00:15,0.0,0.0,0.002,0.002,0.002
86,14/01/2000 00:00:30,0.0,0.0,0.002,0.002,0.002
87,14/01/2000 00:00:45,0.0,0.0,0.002,0.002,0.002
88,14/01/2000 00:01:00,0.0,0.0,0.002,0.002,0.002
89,14/01/2000 00:01:15,0.0,0.0,0.002,0.002,0.002
90,14/01/2000 00:01:30,0.0,0.0,0.002,0.002,0.002
91,14/01/2000 00:01:45,0.0,0.0,0.002,0.002,0.002
92,14/01/2000 00:02:00,0.0,0.0,0.002,0.002,0.002
93,14/01/2000 00:02:15,0.0,0.0,0.002,0.002,0.002
94,14/01/2000 00:02:30,0.0,0.0,0.002,0.002,0.002
95,14/01/2000 00:02:45,0.0,0.0,0.002,0.002,0.002
96,14/01/2000 00:03:00,0.0,0.0,0.002,0.002,0.002
97,14/01/2000 00:03:15,0.0,0.0,0.002,0.002,0.002
98,14/01/2000 00:03:30,0.0,0.0,0.002,0.002,0.002
99,14/01/2000 00:03:45,0.0,0.0,0.002,0.002,0.002
100,14/01/2000 00:04:00,0.0,0.0,0.002,0.002,0.002
101,14/01/2000 00:04:15,0.0,0.0,0.002,0.002,0.002
102,14/01/2000 00:04:30,0.0,0.0,0.002,0.002,0.002
103,14/01/2000 00:04:45,0.0,0.0,0.002,0.002,0.002
104,14/01/2000 00:05:00,0.0,0.0,0.002,0.002,0.002
105,14/01/2000 00:05:15,0.0,0.0,0.002,0.002,0.002
106,14/01/2000 00:05:30,0.0,0.0,0.002,0.002,0.002
107,14/01/2000 00:05:45,25.0,1.0,0.002,0.002,0.017
108,14/01/2000 00:06:00,0.0,0.0,0.017,0.002,0.003
109,14/01/2000 00:06:15,0.0,0.0,0.003,0.017,0.002
110,14/01/2000 00:06:30,0.0,0.0,0.002,0.003,0.002
111,14/01/2000 00:06:45,0.0,0.0,0.002,0.002,0.001
112,14/01/2000 00:07:00,0.0,0.0,0.001,0.002,0.001
