,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
1,06/01/2000 22:11:15,91.0,,0.049,0.047,0.047
2,06/01/2000 22:11:30,62.0,,0.047,0.049,0.069
3,06/01/2000 22:11:45,58.0,,0.069,0.047,1.066
4,06/01/2000 22:12:00,154.0,,1.066,0.069,0.503
5,06/01/2000 22:12:15,164.0,1.0,0.503,1.066,0.117
6,06/01/2000 22:12:30,159.0,1.0,0.117,0.503,0.075
7,06/01/2000 22:12:45,94.0,1.0,0.075,0.117,0.004
8,06/01/2000 22:13:00,0.0,1.0,0.004,0.075,0.007
9,06/01/2000 22:13:15,6.0,1.0,0.007,0.004,0.003
10,06/01/2000 22:13:30,0.0,1.0,0.003,0.007,0.004
11,06/01/2000 22:13:45,0.0,1.0,0.004,0.003,0.004
12,06/01/2000 22:14:00,0.0,0.0,0.004,0.004,0.004
13,06/01/2000 22:14:15,0.0,0.0,0.004,0.004,0.003
14,06/01/2000 22:14:30,0.0,0.0,0.003,0.004,0.003
15,06/01/2000 22:14:45,0.0,0.0,0.003,0.003,0.004
16,06/01/2000 22:15:00,0.0,0.0,0.004,0.003,0.004
17,06/01/2000 22:15:15,0.0,0.0,0.004,0.004,0.003
18,06/01/2000 22:15:30,0.0,0.0,0.003,0.004,0.003
19,06/01/2000 22:15:45,0.0,0.0,0.003,0.003,0.003
20,06/01/2000 22:16:00,0.0,0.0,0.003,0.003,0.003
21,06/01/2000 22:16:15,0.0,0.0,0.003,0.003,0.002
22,06/01/2000 22:16:30,0.0,0.0,0.002,0.003,0.002
23,06/01/2000 22:16:45,0.0,0.0,0.002,0.002,0.002
24,06/01/2000 22:17:00,0.0,0.0,0.002,0.002,0.003
25,06/01/2000 22:17:15,0.0,0.0,0.003,0.002,0.033
26,06/01/2000 22:17:30,40.0,1.0,0.033,0.003,0.001
27,06/01/2000 22:17:45,0.0,0.0,0.001,0.033,0.001
28,06/01/2000 22:18:00,0.0,0.0,0.001,0.001,0.001
29,06/01/2000 22:18:15,0.0,0.0,0.001,0.001,0.001
30,06/01/2000 22:18:30,0.0,0.0,0.001,0.001,0.001
31,06/01/2000 22:18:45,0.0,0.0,0.001,0.001,0.001
32,06/01/2000 22:19:00,0.0,0.0,0.001,0.001,0.001
33,06/01/2000 22:19:15,0.0,0.0,0.001,0.001,0.001
34,06/01/2000 22:19:30,0.0,0.0,0.001,0.001,0.001
35,06/01/2000 22:19:45,0.0,0.0,0.001,0.001,0.001
36,06/01/2000 22:20:00,0.0,0.0,0.001,0.001,0.002
37,06/01/2000 22:20:15,0.0,0.0,0.002,0.001,0.002
38,06/01/2000 22:20:30,0.0,0.0,0.002,0.002,0.001
39,06/01/2000 22:20:45,0.0,0.0,0.001,0.002,0.006
40,06/01/2000 22:21:00,0.0,0.0,0.006,0.001,0.004
41,06/01/2000 22:21:15,0.0,0.0,0.004,0.006,0.035
42,06/01/2000 22:21:30,44.0,1.0,0.035,0.004,0.003
43,06/01/2000 22:21:45,0.0,0.0,0.003,0.035,0.002
44,06/01/2000 22:22:00,0.0,0.0,0.002,0.003,0.002
45,06/01/2000 22:22:15,0.0,0.0,0.002,0.002,0.002
46,06/01/2000 22:22:30,0.0,0.0,0.002,0.002,0.002
47,06/01/2000 22:22:45,0.0,0.0,0.002,0.002,0.002
48,06/01/2000 22:23:00,0.0,0.0,0.002,0.002,0.002
49,06/01/2000 22:23:15,0.0,0.0,0.002,0.002,0.001
50,06/01/2000 22:23:30,0.0,0.0,0.001,0.002,0.002
51,06/01/2000 22:23:45,0.0,0.0,0.002,0.001,0.04
52,06/01/2000 22:24:00,62.0,1.0,0.04,0.002,0.003
53,06/01/2000 22:24:15,0.0,0.0,0.003,0.04,0.003
54,06/01/2000 22:24:30,0.0,0.0,0.003,0.003,0.003
55,06/01/2000 22:24:45,0.0,0.0,0.003,0.003,0.003
56,06/01/2000 22:25:00,0.0,0.0,0.003,0.003,0.003
57,06/01/2000 22:25:15,0.0,0.0,0.003,0.003,0.002
58,06/01/2000 22:25:30,0.0,0.0,0.002,0.003,0.002
59,06/01/2000 22:25:45,0.0,0.0,0.002,0.002,0.002
60,06/01/2000 22:26:00,0.0,0.0,0.002,0.002,0.002
61,06/01/2000 22:26:15,0.0,0.0,0.002,0.002,0.003
62,06/01/2000 22:26:30,0.0,0.0,0.003,0.002,0.003
63,06/01/2000 22:26:45,0.0,0.0,0.003,0.003,0.002
64,06/01/2000 22:27:00,0.0,0.0,0.002,0.003,0.002
65,06/01/2000 22:27:15,0.0,0.0,0.002,0.002,0.002
66,06/01/2000 22:27:30,0.0,0.0,0.002,0.002,0.002
67,06/01/2000 22:27:45,0.0,0.0,0.002,0.002,0.002
68,06/01/2000 22:28:00,0.0,0.0,0.002,0.002,0.002
69,06/01/2000 22:28:15,0.0,0.0,0.002,0.002,0.002
70,06/01/2000 22:28:30,0.0,0.0,0.002,0.002,0.002
71,06/01/2000 22:28:45,0.0,0.0,0.002,0.002,0.002
72,06/01/2000 22:29:00,0.0,0.0,0.002,0.002,0.002
73,06/01/2000 22:29:15,0.0,0.0,0.002,0.002,0.002
74,06/01/2000 22:29:30,0.0,0.0,0.002,0.002,0.002
75,06/01/2000 22:29:45,0.0,0.0,0.002,0.002,0.002
76,06/01/2000 22:30:00,0.0,0.0,0.002,0.002,0.002
77,06/01/2000 22:30:15,0.0,0.0,0.002,0.002,0.002
78,06/01/2000 22:30:30,0.0,0.0,0.002,0.002,0.002
79,06/01/2000 22:30:45,0.0,0.0,0.002,0.002,0.002
80,06/01/2000 22:31:00,0.0,0.0,0.002,0.002,0.002
81,06/01/2000 22:31:15,0.0,0.0,0.002,0.002,0.002
82,06/01/2000 22:31:30,0.0,0.0,0.002,0.002,0.002
83,06/01/2000 22:31:45,0.0,0.0,0.002,0.002,0.002
84,06/01/2000 22:32:00,0.0,0.0,0.002,0.002,0.002
85,06/01/2000 22:32:15,0.0,0.0,0.002,0.002,0.002
86,06/01/2000 22:32:30,0.0,0.0,0.002,0.002,0.002
87,06/01/2000 22:32:45,0.0,0.0,0.002,0.002,0.002
88,06/01/2000 22:33:00,0.0,0.0,0.002,0.002,0.002
89,06/01/2000 22:33:15,0.0,0.0,0.002,0.002,0.002
90,06/01/2000 22:33:30,0.0,0.0,0.002,0.002,0.002
91,06/01/2000 22:33:45,0.0,0.0,0.002,0.002,0.002
92,06/01/2000 22:34:00,0.0,0.0,0.002,0.002,0.002
93,06/01/2000 22:34:15,0.0,0.0,0.002,0.002,0.002
94,06/01/2000 22:34:30,0.0,0.0,0.002,0.002,0.002
95,06/01/2000 22:34:45,0.0,0.0,0.002,0.002,0.002
96,06/01/2000 22:35:00,0.0,0.0,0.002,0.002,0.002
97,06/01/2000 22:35:15,0.0,0.0,0.002,0.002,0.002
98,06/01/2000 22:35:30,0.0,0.0,0.002,0.002,0.002
99,06/01/2000 22:35:45,0.0,0.0,0.002,0.002,0.002
100,06/01/2000 22:36:00,0.0,0.0,0.002,0.002,0.002
101,06/01/2000 22:36:15,0.0,0.0,0.002,0.002,0.002
102,06/01/2000 22:36:30,0.0,0.0,0.002,0.002,0.002
103,06/01/2000 22:36:45,0.0,0.0,0.002,0.002,0.005
104,06/01/2000 22:37:00,4.0,0.0,0.005,0.002,0.012
105,06/01/2000 22:37:15,17.0,1.0,0.012,0.005,0.001
106,06/01/2000 22:37:30,0.0,0.0,0.001,0.012,0.001
107,06/01/2000 22:37:45,0.0,0.0,0.001,0.001,0.001
108,06/01/2000 22:38:00,0.0,0.0,0.001,0.001,0.001
109,06/01/2000 22:38:15,0.0,0.0,0.001,0.001,0.001
110,06/01/2000 22:38:30,0.0,0.0,0.001,0.001,0.001
111,06/01/2000 22:38:45,0.0,0.0,0.001,0.001,0.001
112,06/01/2000 22:39:00,0.0,0.0,0.001,0.001,0.001
113,06/01/2000 22:39:15,0.0,0.0,0.001,0.001,0.001
114,06/01/2000 22:39:30,0.0,0.0,0.001,0.001,0.001
115,06/01/2000 22:39:45,0.0,0.0,0.001,0.001,0.001
116,06/01/2000 22:40:00,0.0,0.0,0.001,0.001,0.001
117,06/01/2000 22:40:15,0.0,0.0,0.001,0.001,0.001
118,06/01/2000 22:40:30,0.0,0.0,0.001,0.001,0.001
119,06/01/2000 22:40:45,0.0,0.0,0.001,0.001,0.001
120,06/01/2000 22:41:00,0.0,0.0,0.001,0.001,0.001
121,06/01/2000 22:41:15,0.0,0.0,0.001,0.001,0.001
122,06/01/2000 22:41:30,0.0,0.0,0.001,0.001,0.001
123,06/01/2000 22:41:45,0.0,0.0,0.001,0.001,0.001
124,06/01/2000 22:42:00,0.0,0.0,0.001,0.001,0.001
125,06/01/2000 22:42:15,0.0,0.0,0.001,0.001,0.001
126,06/01/2000 22:42:30,0.0,0.0,0.001,0.001,0.001
127,06/01/2000 22:42:45,0.0,0.0,0.001,0.001,0.001
128,06/01/2000 22:43:00,0.0,0.0,0.001,0.001,0.001
129,06/01/2000 22:43:15,0.0,0.0,0.001,0.001,0.001
130,06/01/2000 22:43:30,0.0,0.0,0.001,0.001,0.001
131,06/01/2000 22:43:45,0.0,0.0,0.001,0.001,0.001
132,06/01/2000 22:44:00,0.0,0.0,0.001,0.001,0.001
133,06/01/2000 22:44:15,0.0,0.0,0.001,0.001,0.001
134,06/01/2000 22:44:30,0.0,0.0,0.001,0.001,0.001
135,06/01/2000 22:44:45,0.0,0.0,0.001,0.001,0.001
136,06/01/2000 22:45:00,0.0,0.0,0.001,0.001,0.001
137,06/01/2000 22:45:15,0.0,0.0,0.001,0.001,0.001
138,06/01/2000 22:45:30,0.0,0.0,0.001,0.001,0.001
139,06/01/2000 22:45:45,0.0,0.0,0.001,0.001,0.001
140,06/01/2000 22:46:00,0.0,0.0,0.001,0.001,0.001
141,06/01/2000 22:46:15,0.0,0.0,0.001,0.001,0.001
142,06/01/2000 22:46:30,0.0,0.0,0.001,0.001,0.001
143,06/01/2000 22:46:45,0.0,0.0,0.001,0.001,0.001
144,06/01/2000 22:47:00,0.0,0.0,0.001,0.001,0.001
145,06/01/2000 22:47:15,0.0,0.0,0.001,0.001,0.001
146,06/01/2000 22:47:30,0.0,0.0,0.001,0.001,0.001
147,06/01/2000 22:47:45,0.0,0.0,0.001,0.001,0.001
148,06/01/2000 22:48:00,0.0,0.0,0.001,0.001,0.001
149,06/01/2000 22:48:15,0.0,0.0,0.001,0.001,0.001
150,06/01/2000 22:48:30,0.0,0.0,0.001,0.001,0.001
151,06/01/2000 22:48:45,0.0,0.0,0.001,0.001,0.001
152,06/01/2000 22:49:00,0.0,0.0,0.001,0.001,0.001
153,06/01/2000 22:49:15,0.0,0.0,0.001,0.001,0.001
154,06/01/2000 22:49:30,0.0,0.0,0.001,0.001,0.001
155,06/01/2000 22:49:45,0.0,0.0,0.001,0.001,0.001
156,06/01/2000 22:50:00,0.0,0.0,0.001,0.001,0.001
157,06/01/2000 22:50:15,0.0,0.0,0.001,0.001,0.001
158,06/01/2000 22:50:30,0.0,0.0,0.001,0.001,0.001
159,06/01/2000 22:50:45,0.0,0.0,0.001,0.001,0.001
160,06/01/2000 22:51:00,0.0,0.0,0.001,0.001,0.001
161,06/01/2000 22:51:15,0.0,0.0,0.001,0.001,0.001
162,06/01/2000 22:51:30,0.0,0.0,0.001,0.001,0.001
163,06/01/2000 22:51:45,0.0,0.0,0.001,0.001,0.001
164,06/01/2000 22:52:00,0.0,0.0,0.001,0.001,0.001
165,06/01/2000 22:52:15,0.0,0.0,0.001,0.001,0.001
166,06/01/2000 22:52:30,0.0,0.0,0.001,0.001,0.001
167,06/01/2000 22:52:45,0.0,0.0,0.001,0.001,0.001
168,06/01/2000 22:53:00,0.0,0.0,0.001,0.001,0.001
169,06/01/2000 22:53:15,0.0,0.0,0.001,0.001,0.001
170,06/01/2000 22:53:30,0.0,0.0,0.001,0.001,0.001
171,06/01/2000 22:53:45,0.0,0.0,0.001,0.001,0.001
172,06/01/2000 22:54:00,0.0,0.0,0.001,0.001,0.001
173,06/01/2000 22:54:15,0.0,0.0,0.001,0.001,0.001
174,06/01/2000 22:54:30,0.0,0.0,0.001,0.001,0.001
175,06/01/2000 22:54:45,0.0,0.0,0.001,0.001,0.001
176,06/01/2000 22:55:00,0.0,0.0,0.001,0.001,0.001
177,06/01/2000 22:55:15,0.0,0.0,0.001,0.001,0.001
178,06/01/2000 22:55:30,0.0,0.0,0.001,0.001,0.001
179,06/01/2000 22:55:45,0.0,0.0,0.001,0.001,0.001
180,06/01/2000 22:56:00,0.0,0.0,0.001,0.001,0.003
181,06/01/2000 22:56:15,0.0,0.0,0.003,0.001,0.006
182,06/01/2000 22:56:30,2.0,0.0,0.006,0.003,0.002
183,06/01/2000 22:56:45,0.0,0.0,0.002,0.006,0.002
184,06/01/2000 22:57:00,0.0,0.0,0.002,0.002,0.002
185,06/01/2000 22:57:15,0.0,0.0,0.002,0.002,0.002
186,06/01/2000 22:57:30,0.0,0.0,0.002,0.002,0.002
187,06/01/2000 22:57:45,0.0,0.0,0.002,0.002,0.002
188,06/01/2000 22:58:00,0.0,0.0,0.002,0.002,0.002
189,06/01/2000 22:58:15,0.0,0.0,0.002,0.002,0.002
190,06/01/2000 22:58:30,0.0,0.0,0.002,0.002,0.002
191,06/01/2000 22:58:45,0.0,0.0,0.002,0.002,0.002
192,06/01/2000 22:59:00,0.0,0.0,0.002,0.002,0.002
193,06/01/2000 22:59:15,0.0,0.0,0.002,0.002,0.002
194,06/01/2000 22:59:30,0.0,0.0,0.002,0.002,0.002
195,06/01/2000 22:59:45,0.0,0.0,0.002,0.002,0.002
196,06/01/2000 23:00:00,0.0,0.0,0.002,0.002,0.002
197,06/01/2000 23:00:15,0.0,0.0,0.002,0.002,0.002
198,06/01/2000 23:00:30,0.0,0.0,0.002,0.002,0.002
199,06/01/2000 23:00:45,0.0,0.0,0.002,0.002,0.002
200,06/01/2000 23:01:00,0.0,0.0,0.002,0.002,0.002
201,06/01/2000 23:01:15,0.0,0.0,0.002,0.002,0.002
202,06/01/2000 23:01:30,0.0,0.0,0.002,0.002,0.002
203,06/01/2000 23:01:45,0.0,0.0,0.002,0.002,0.002
204,06/01/2000 23:02:00,0.0,0.0,0.002,0.002,0.002
205,06/01/2000 23:02:15,0.0,0.0,0.002,0.002,0.002
206,06/01/2000 23:02:30,0.0,0.0,0.002,0.002,0.002
207,06/01/2000 23:02:45,0.0,0.0,0.002,0.002,0.002
