,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
1,03/01/2000 23:43:15,,,0.005,0.005,0.005
2,03/01/2000 23:43:30,,,0.005,0.005,0.074
3,03/01/2000 23:43:45,,,0.074,0.005,0.022
4,03/01/2000 23:44:00,,,0.022,0.074,0.034
5,03/01/2000 23:44:15,,,0.034,0.022,0.031
6,03/01/2000 23:44:30,144.0,,0.031,0.034,0.018
7,03/01/2000 23:44:45,48.0,,0.018,0.031,0.114
8,03/01/2000 23:45:00,188.0,,0.114,0.018,0.015
9,03/01/2000 23:45:15,67.0,,0.015,0.114,0.004
10,03/01/2000 23:45:30,2.0,1.0,0.004,0.015,0.004
11,03/01/2000 23:45:45,0.0,1.0,0.004,0.004,0.004
12,03/01/2000 23:46:00,0.0,1.0,0.004,0.004,0.004
13,03/01/2000 23:46:15,0.0,0.0,0.004,0.004,0.004
14,03/01/2000 23:46:30,0.0,0.0,0.004,0.004,0.003
15,03/01/2000 23:46:45,0.0,0.0,0.003,0.004,0.003
16,03/01/2000 23:47:00,0.0,1.0,0.003,0.003,0.004
17,03/01/2000 23:47:15,0.0,1.0,0.004,0.003,0.002
18,03/01/2000 23:47:30,0.0,1.0,0.002,0.004,0.002
19,03/01/2000 23:47:45,0.0,1.0,0.002,0.002,0.071
20,03/01/2000 23:48:00,88.0,1.0,0.071,0.002,0.147
21,03/01/2000 23:48:15,144.0,1.0,0.147,0.071,0.021
22,03/01/2000 23:48:30,26.0,1.0,0.021,0.147,0.053
23,03/01/2000 23:48:45,67.0,1.0,0.053,0.021,0.142
24,03/01/2000 23:49:00,109.0,1.0,0.142,0.053,0.098
25,03/01/2000 23:49:15,201.0,1.0,0.098,0.142,0.002
26,03/01/2000 23:49:30,0.0,1.0,0.002,0.098,0.019
27,03/01/2000 23:49:45,16.0,1.0,0.019,0.002,0.001
28,03/01/2000 23:50:00,0.0,1.0,0.001,0.019,0.001
29,03/01/2000 23:50:15,0.0,1.0,0.001,0.001,0.001
30,03/01/2000 23:50:30,0.0,0.0,0.001,0.001,0.002
31,03/01/2000 23:50:45,0.0,0.0,0.002,0.001,0.001
32,03/01/2000 23:51:00,0.0,0.0,0.001,0.002,0.001
33,03/01/2000 23:51:15,0.0,0.0,0.001,0.001,0.002
34,03/01/2000 23:51:30,0.0,0.0,0.002,0.001,0.002
35,03/01/2000 23:51:45,0.0,0.0,0.002,0.002,0.002
36,03/01/2000 23:52:00,0.0,0.0,0.002,0.002,0.002
37,03/01/2000 23:52:15,0.0,0.0,0.002,0.002,0.002
38,03/01/2000 23:52:30,0.0,0.0,0.002,0.002,0.002
39,03/01/2000 23:52:45,0.0,0.0,0.002,0.002,0.002
40,03/01/2000 23:53:00,0.0,0.0,0.002,0.002,0.002
41,03/01/2000 23:53:15,0.0,0.0,0.002,0.002,0.016
42,03/01/2000 23:53:30,21.0,1.0,0.016,0.002,0.001
43,03/01/2000 23:53:45,0.0,0.0,0.001,0.016,0.001
44,03/01/2000 23:54:00,0.0,0.0,0.001,0.001,0.015
45,03/01/2000 23:54:15,17.0,1.0,0.015,0.001,0.001
46,03/01/2000 23:54:30,0.0,0.0,0.001,0.015,0.001
47,03/01/2000 23:54:45,0.0,0.0,0.001,0.001,0.001
48,03/01/2000 23:55:00,0.0,0.0,0.001,0.001,0.002
