,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
6,16/01/2000 23:27:30,215.0,,0.343,0.252,0.171
7,16/01/2000 23:27:45,237.0,,0.171,0.343,0.017
8,16/01/2000 23:28:00,27.0,1.0,0.017,0.171,0.003
9,16/01/2000 23:28:15,0.0,1.0,0.003,0.017,0.002
10,16/01/2000 23:28:30,0.0,1.0,0.002,0.003,0.002
11,16/01/2000 23:28:45,0.0,1.0,0.002,0.002,0.002
12,16/01/2000 23:29:00,0.0,0.0,0.002,0.002,0.002
13,16/01/2000 23:29:15,0.0,0.0,0.002,0.002,0.002
14,16/01/2000 23:29:30,0.0,0.0,0.002,0.002,0.002
15,16/01/2000 23:29:45,0.0,0.0,0.002,0.002,0.002
16,16/01/2000 23:30:00,0.0,0.0,0.002,0.002,0.002
17,16/01/2000 23:30:15,0.0,0.0,0.002,0.002,0.002
18,16/01/2000 23:30:30,0.0,0.0,0.002,0.002,0.002
19,16/01/2000 23:30:45,0.0,0.0,0.002,0.002,0.002
20,16/01/2000 23:31:00,0.0,0.0,0.002,0.002,0.005
21,16/01/2000 23:31:15,0.0,0.0,0.005,0.002,0.002
22,16/01/2000 23:31:30,0.0,0.0,0.002,0.005,0.002
23,16/01/2000 23:31:45,0.0,0.0,0.002,0.002,0.002
24,16/01/2000 23:32:00,0.0,0.0,0.002,0.002,0.002
25,16/01/2000 23:32:15,0.0,0.0,0.002,0.002,0.002
26,16/01/2000 23:32:30,0.0,0.0,0.002,0.002,0.002
27,16/01/2000 23:32:45,0.0,1.0,0.002,0.002,0.002
28,16/01/2000 23:33:00,0.0,1.0,0.002,0.002,0.002
29,16/01/2000 23:33:15,0.0,1.0,0.002,0.002,0.089
30,16/01/2000 23:33:30,52.0,1.0,0.089,0.002,0.119
31,16/01/2000 23:33:45,222.0,1.0,0.119,0.089,0.024
32,16/01/2000 23:34:00,30.0,1.0,0.024,0.119,0.001
33,16/01/2000 23:34:15,0.0,1.0,0.001,0.024,0.001
34,16/01/2000 23:34:30,0.0,1.0,0.001,0.001,0.001
35,16/01/2000 23:34:45,0.0,1.0,0.001,0.001,0.001
36,16/01/2000 23:35:00,0.0,0.0,0.001,0.001,0.001
37,16/01/2000 23:35:15,0.0,0.0,0.001,0.001,0.001
38,16/01/2000 23:35:30,0.0,0.0,0.001,0.001,0.001
39,16/01/2000 23:35:45,0.0,0.0,0.001,0.001,0.001
40,16/01/2000 23:36:00,0.0,0.0,0.001,0.001,0.002
41,16/01/2000 23:36:15,0.0,0.0,0.002,0.001,0.001
42,16/01/2000 23:36:30,0.0,0.0,0.001,0.002,0.001
43,16/01/2000 23:36:45,0.0,0.0,0.001,0.001,0.001
44,16/01/2000 23:37:00,0.0,0.0,0.001,0.001,0.001
45,16/01/2000 23:37:15,0.0,0.0,0.001,0.001,0.001
46,16/01/2000 23:37:30,0.0,0.0,0.001,0.001,0.002
47,16/01/2000 23:37:45,0.0,0.0,0.002,0.001,0.002
48,16/01/2000 23:38:00,2.0,0.0,0.002,0.002,0.001
49,16/01/2000 23:38:15,0.0,0.0,0.001,0.002,0.001
50,16/01/2000 23:38:30,0.0,0.0,0.001,0.001,0.001
51,16/01/2000 23:38:45,0.0,0.0,0.001,0.001,0.001
52,16/01/2000 23:39:00,0.0,0.0,0.001,0.001,0.001
