,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
1,02/01/2000 20:55:15,,,0.004,0.008,0.297
2,02/01/2000 20:55:30,,,0.297,0.004,0.085
3,02/01/2000 20:55:45,328.0,,0.085,0.297,0.029
4,02/01/2000 20:56:00,54.0,,0.029,0.085,0.106
5,02/01/2000 20:56:15,222.0,,0.106,0.029,0.039
6,02/01/2000 20:56:30,58.0,,0.039,0.106,0.122
7,02/01/2000 20:56:45,188.0,1.0,0.122,0.039,0.011
8,02/01/2000 20:57:00,14.0,1.0,0.011,0.122,0.003
9,02/01/2000 20:57:15,0.0,1.0,0.003,0.011,0.01
10,02/01/2000 20:57:30,4.0,1.0,0.01,0.003,0.003
11,02/01/2000 20:57:45,0.0,1.0,0.003,0.01,0.001
12,02/01/2000 20:58:00,0.0,0.0,0.001,0.003,0.002
13,02/01/2000 20:58:15,0.0,0.0,0.002,0.001,0.002
14,02/01/2000 20:58:30,0.0,0.0,0.002,0.002,0.001
15,02/01/2000 20:58:45,0.0,0.0,0.001,0.002,0.001
16,02/01/2000 20:59:00,0.0,0.0,0.001,0.001,0.001
17,02/01/2000 20:59:15,0.0,0.0,0.001,0.001,0.002
18,02/01/2000 20:59:30,0.0,0.0,0.002,0.001,0.001
19,02/01/2000 20:59:45,0.0,0.0,0.001,0.002,0.002
20,02/01/2000 21:00:00,0.0,0.0,0.002,0.001,0.002
21,02/01/2000 21:00:15,0.0,0.0,0.002,0.002,0.001
22,02/01/2000 21:00:30,0.0,0.0,0.001,0.002,0.001
23,02/01/2000 21:00:45,0.0,0.0,0.001,0.001,0.001
24,02/01/2000 21:01:00,0.0,0.0,0.001,0.001,0.001
25,02/01/2000 21:01:15,0.0,0.0,0.001,0.001,0.006
26,02/01/2000 21:01:30,2.0,0.0,0.006,0.001,0.001
27,02/01/2000 21:01:45,0.0,0.0,0.001,0.006,0.002
28,02/01/2000 21:02:00,0.0,0.0,0.002,0.001,0.002
29,02/01/2000 21:02:15,0.0,0.0,0.002,0.002,0.001
30,02/01/2000 21:02:30,0.0,0.0,0.001,0.002,0.002
31,02/01/2000 21:02:45,0.0,0.0,0.002,0.001,0.001
32,02/01/2000 21:03:00,0.0,0.0,0.001,0.002,0.009
33,02/01/2000 21:03:15,3.0,0.0,0.009,0.001,0.003
34,02/01/2000 21:03:30,0.0,0.0,0.003,0.009,0.002
35,02/01/2000 21:03:45,0.0,0.0,0.002,0.003,0.002
36,02/01/2000 21:04:00,0.0,0.0,0.002,0.002,0.001
37,02/01/2000 21:04:15,0.0,0.0,0.001,0.002,0.005
38,02/01/2000 21:04:30,0.0,0.0,0.005,0.001,0.015
39,02/01/2000 21:04:45,18.0,1.0,0.015,0.005,0.007
40,02/01/2000 21:05:00,8.0,0.0,0.007,0.015,0.001
41,02/01/2000 21:05:15,0.0,0.0,0.001,0.007,0.002
42,02/01/2000 21:05:30,0.0,0.0,0.002,0.001,0.003
43,02/01/2000 21:05:45,0.0,0.0,0.003,0.002,0.001
44,02/01/2000 21:06:00,0.0,0.0,0.001,0.003,0.005
45,02/01/2000 21:06:15,5.0,0.0,0.005,0.001,0.002
46,02/01/2000 21:06:30,0.0,0.0,0.002,0.005,0.01
47,02/01/2000 21:06:45,3.0,0.0,0.01,0.002,0.002
48,02/01/2000 21:07:00,0.0,0.0,0.002,0.01,0.001
49,02/01/2000 21:07:15,0.0,0.0,0.001,0.002,0.001
50,02/01/2000 21:07:30,0.0,0.0,0.001,0.001,0.003
51,02/01/2000 21:07:45,2.0,0.0,0.003,0.001,0.001
52,02/01/2000 21:08:00,0.0,0.0,0.001,0.003,0.001
53,02/01/2000 21:08:15,0.0,0.0,0.001,0.001,0.002
54,02/01/2000 21:08:30,0.0,0.0,0.002,0.001,0.001
55,02/01/2000 21:08:45,0.0,0.0,0.001,0.002,0.001
56,02/01/2000 21:09:00,0.0,0.0,0.001,0.001,0.003
57,02/01/2000 21:09:15,0.0,0.0,0.003,0.001,0.007
58,02/01/2000 21:09:30,6.0,0.0,0.007,0.003,0.001
59,02/01/2000 21:09:45,0.0,0.0,0.001,0.007,0.001
60,02/01/2000 21:10:00,0.0,0.0,0.001,0.001,0.003
61,02/01/2000 21:10:15,0.0,0.0,0.003,0.001,0.002
62,02/01/2000 21:10:30,0.0,0.0,0.002,0.003,0.001
63,02/01/2000 21:10:45,0.0,0.0,0.001,0.002,0.003
64,02/01/2000 21:11:00,0.0,1.0,0.003,0.001,0.007
65,02/01/2000 21:11:15,10.0,1.0,0.007,0.003,0.001
66,02/01/2000 21:11:30,0.0,1.0,0.001,0.007,0.077
67,02/01/2000 21:11:45,125.0,1.0,0.077,0.001,0.155
68,02/01/2000 21:12:00,97.0,1.0,0.155,0.077,0.02
69,02/01/2000 21:12:15,15.0,1.0,0.02,0.155,0.023
70,02/01/2000 21:12:30,10.0,1.0,0.023,0.02,0.102
71,02/01/2000 21:12:45,70.0,1.0,0.102,0.023,0.06
72,02/01/2000 21:13:00,52.0,1.0,0.06,0.102,0.044
73,02/01/2000 21:13:15,64.0,1.0,0.044,0.06,0.043
74,02/01/2000 21:13:30,40.0,1.0,0.043,0.044,0.022
75,02/01/2000 21:13:45,18.0,1.0,0.022,0.043,0.076
76,02/01/2000 21:14:00,117.0,1.0,0.076,0.022,0.099
77,02/01/2000 21:14:15,129.0,1.0,0.099,0.076,0.003
78,02/01/2000 21:14:30,0.0,1.0,0.003,0.099,0.003
79,02/01/2000 21:14:45,0.0,1.0,0.003,0.003,0.002
80,02/01/2000 21:15:00,0.0,1.0,0.002,0.003,0.005
81,02/01/2000 21:15:15,2.0,1.0,0.005,0.002,0.007
82,02/01/2000 21:15:30,2.0,0.0,0.007,0.005,0.003
83,02/01/2000 21:15:45,2.0,0.0,0.003,0.007,0.002
84,02/01/2000 21:16:00,0.0,0.0,0.002,0.003,0.012
85,02/01/2000 21:16:15,19.0,1.0,0.012,0.002,0.002
86,02/01/2000 21:16:30,0.0,0.0,0.002,0.012,0.001
87,02/01/2000 21:16:45,0.0,0.0,0.001,0.002,0.006
88,02/01/2000 21:17:00,4.0,0.0,0.006,0.001,0.002
89,02/01/2000 21:17:15,0.0,0.0,0.002,0.006,0.002
90,02/01/2000 21:17:30,0.0,0.0,0.002,0.002,0.002
91,02/01/2000 21:17:45,0.0,0.0,0.002,0.002,0.003
92,02/01/2000 21:18:00,0.0,0.0,0.003,0.002,0.003
93,02/01/2000 21:18:15,0.0,0.0,0.003,0.003,0.002
94,02/01/2000 21:18:30,0.0,0.0,0.002,0.003,0.001
95,02/01/2000 21:18:45,0.0,0.0,0.001,0.002,0.003
96,02/01/2000 21:19:00,0.0,0.0,0.003,0.001,0.002
97,02/01/2000 21:19:15,0.0,0.0,0.002,0.003,0.001
98,02/01/2000 21:19:30,0.0,0.0,0.001,0.002,0.004
99,02/01/2000 21:19:45,0.0,0.0,0.004,0.001,0.003
100,02/01/2000 21:20:00,0.0,0.0,0.003,0.004,0.002
101,02/01/2000 21:20:15,0.0,0.0,0.002,0.003,0.001
102,02/01/2000 21:20:30,0.0,0.0,0.001,0.002,0.018
103,02/01/2000 21:20:45,17.0,1.0,0.018,0.001,0.008
104,02/01/2000 21:21:00,9.0,0.0,0.008,0.018,0.001
105,02/01/2000 21:21:15,0.0,0.0,0.001,0.008,0.002
106,02/01/2000 21:21:30,0.0,0.0,0.002,0.001,0.001
107,02/01/2000 21:21:45,0.0,0.0,0.001,0.002,0.001
108,02/01/2000 21:22:00,0.0,0.0,0.001,0.001,0.005
109,02/01/2000 21:22:15,0.0,0.0,0.005,0.001,0.002
110,02/01/2000 21:22:30,0.0,0.0,0.002,0.005,0.002
111,02/01/2000 21:22:45,0.0,0.0,0.002,0.002,0.004
112,02/01/2000 21:23:00,0.0,0.0,0.004,0.002,0.001
113,02/01/2000 21:23:15,0.0,0.0,0.001,0.004,0.002
114,02/01/2000 21:23:30,0.0,0.0,0.002,0.001,0.005
115,02/01/2000 21:23:45,0.0,0.0,0.005,0.002,0.001
116,02/01/2000 21:24:00,0.0,0.0,0.001,0.005,0.001
117,02/01/2000 21:24:15,0.0,0.0,0.001,0.001,0.002
118,02/01/2000 21:24:30,0.0,0.0,0.002,0.001,0.001
119,02/01/2000 21:24:45,0.0,0.0,0.001,0.002,0.001
120,02/01/2000 21:25:00,0.0,0.0,0.001,0.001,0.001
121,02/01/2000 21:25:15,0.0,0.0,0.001,0.001,0.001
122,02/01/2000 21:25:30,0.0,0.0,0.001,0.001,0.001
123,02/01/2000 21:25:45,0.0,0.0,0.001,0.001,0.001
124,02/01/2000 21:26:00,0.0,0.0,0.001,0.001,0.001
125,02/01/2000 21:26:15,0.0,0.0,0.001,0.001,0.002
126,02/01/2000 21:26:30,0.0,0.0,0.002,0.001,0.002
127,02/01/2000 21:26:45,0.0,0.0,0.002,0.002,0.001
