,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after
14,18/01/2000 23:54:30,0.0,1.0,0.007,0.003,0.003
15,18/01/2000 23:54:45,0.0,1.0,0.003,0.007,0.003
16,18/01/2000 23:55:00,0.0,1.0,0.003,0.003,0.002
17,18/01/2000 23:55:15,0.0,0.0,0.002,0.003,0.003
18,18/01/2000 23:55:30,0.0,0.0,0.003,0.002,0.002
19,18/01/2000 23:55:45,0.0,0.0,0.002,0.003,0.002
20,18/01/2000 23:56:00,0.0,0.0,0.002,0.002,0.002
21,18/01/2000 23:56:15,0.0,0.0,0.002,0.002,0.002
22,18/01/2000 23:56:30,0.0,0.0,0.002,0.002,0.002
23,18/01/2000 23:56:45,0.0,0.0,0.002,0.002,0.016
24,18/01/2000 23:57:00,6.0,0.0,0.016,0.002,0.013
25,18/01/2000 23:57:15,11.0,1.0,0.013,0.016,0.002
26,18/01/2000 23:57:30,0.0,0.0,0.002,0.013,0.002
27,18/01/2000 23:57:45,0.0,0.0,0.002,0.002,0.002
28,18/01/2000 23:58:00,0.0,0.0,0.002,0.002,0.002
29,18/01/2000 23:58:15,0.0,0.0,0.002,0.002,0.002
30,18/01/2000 23:58:30,0.0,0.0,0.002,0.002,0.003
31,18/01/2000 23:58:45,0.0,0.0,0.003,0.002,0.006
32,18/01/2000 23:59:00,2.0,0.0,0.006,0.003,0.003
33,18/01/2000 23:59:15,0.0,0.0,0.003,0.006,0.002
34,18/01/2000 23:59:30,0.0,0.0,0.002,0.003,0.002
35,18/01/2000 23:59:45,0.0,0.0,0.002,0.002,0.002
36,19/01/2000 00:00:00,0.0,0.0,0.002,0.002,0.002
37,19/01/2000 00:00:15,0.0,0.0,0.002,0.002,0.002
38,19/01/2000 00:00:30,0.0,0.0,0.002,0.002,0.011
39,19/01/2000 00:00:45,0.0,0.0,0.011,0.002,0.003
40,19/01/2000 00:01:00,7.0,0.0,0.003,0.011,0.002
41,19/01/2000 00:01:15,0.0,0.0,0.002,0.003,0.005
